id,detected_lang,score
3765,es,0.9897
4666,es,0.9726
2728,es,0.9846
6845,es,0.9872
4706,es,0.9845
5290,es,0.9913
3972,es,0.9846
5238,es,0.9836
7784,es,0.9812
2171,es,0.994
3639,es,0.9834
4665,es,0.9724
5088,es,0.9832
2216,es,0.9906
5478,es,0.9909
6657,es,0.9875
3233,es,0.9904
4269,es,0.9858
4382,es,0.9872
6904,es,0.9811
745,es,0.9677
4710,es,0.9871
1192,es,0.9916
5176,es,0.9717
397,es,0.9906
1286,es,0.9901
6550,es,0.991
5723,es,0.5692
4813,es,0.9868
2281,es,0.9918
7135,es,0.9399
5502,es,0.9809
3472,es,0.9721
1565,es,0.9842
251,es,0.9918
4792,es,0.99
2570,es,0.9922
8564,es,0.9883
196,es,0.9866
5192,es,0.9756
932,es,0.9895
1980,es,0.9917
8617,es,0.9854
6518,es,0.9814
5757,es,0.9794
800,es,0.9863
7609,es,0.977
1785,es,0.9929
1293,es,0.9798
7867,en,0.9732
3525,es,0.9845
3921,es,0.9885
4625,es,0.9883
1076,es,0.993
2433,es,0.9925
4889,es,0.9861
6855,es,0.9896
702,es,0.9921
3123,es,0.9609
1610,es,0.9823
821,es,0.9874
5783,es,0.9924
7047,es,0.9907
65,es,0.9908
881,es,0.9933
4713,es,0.9936
5761,es,0.9919
3869,es,0.9926
6534,es,0.9856
5938,es,0.9913
4784,es,0.9832
6717,es,0.9864
2070,es,0.9868
5457,es,0.9885
4152,es,0.991
862,es,0.9874
4605,es,0.9876
6701,es,0.9787
5633,es,0.9802
4487,es,0.9924
6082,es,0.9888
2337,es,0.9831
6620,es,0.9845
2670,es,0.9799
8153,es,0.9916
8151,es,0.9827
8511,es,0.9742
8052,es,0.9924
6306,es,0.9916
2363,es,0.9852
6907,es,0.9845
4235,es,0.9832
4044,es,0.9738
4508,es,0.991
1676,es,0.992
5325,es,0.9709
539,es,0.9851
4828,es,0.9875
6900,es,0.9823
4124,es,0.9763
847,es,0.9911
7674,es,0.9731
6490,es,0.9845
6984,es,0.9876
6889,es,0.9871
195,es,0.9933
7129,es,0.9922
4581,es,0.9836
627,es,0.9918
5648,es,0.9832
6201,es,0.9826
548,es,0.9906
4380,es,0.9828
4601,es,0.9725
6224,es,0.9919
1362,es,0.9935
1436,es,0.994
8320,es,0.9839
7500,es,0.9901
7243,es,0.9814
5403,es,0.9769
1275,es,0.987
5146,es,0.989
8334,es,0.9903
447,es,0.9887
3323,es,0.9852
3694,es,0.9844
1872,es,0.9917
8678,es,0.9919
7874,en,0.9785
6090,es,0.9854
8494,es,0.9894
2292,es,0.9914
4518,es,0.9879
716,es,0.9762
7849,es,0.9773
3515,es,0.9911
399,es,0.9892
7471,es,0.9926
4756,es,0.9892
3957,es,0.984
7488,es,0.9771
181,es,0.9925
3895,es,0.9872
3557,es,0.9901
1276,es,0.9901
3050,es,0.9873
8505,es,0.9827
1442,es,0.9907
5357,es,0.982
418,es,0.9827
4747,es,0.9842
2616,es,0.9914
3558,es,0.9921
7730,es,0.9875
8689,es,0.9915
8066,es,0.9391
7515,es,0.9898
566,es,0.988
5754,en,0.9806
6242,es,0.9867
7246,es,0.9814
4650,es,0.9896
1060,es,0.99
611,es,0.9896
813,es,0.9909
2193,es,0.9908
3592,es,0.9906
29,es,0.9838
6501,es,0.9848
4707,es,0.9926
1184,es,0.9891
4250,es,0.9864
8152,es,0.9814
2673,es,0.9929
159,es,0.9902
2250,es,0.9843
5552,es,0.9806
2441,es,0.9924
918,es,0.9839
616,es,0.9898
8894,es,0.9782
8090,en,0.9837
6894,es,0.9853
227,es,0.9919
3106,es,0.9739
4183,es,0.9882
6793,es,0.9639
2701,es,0.9829
877,es,0.99
7114,es,0.9877
5666,es,0.9473
425,es,0.9842
1022,es,0.9914
2230,es,0.9793
1729,es,0.9898
1981,es,0.9934
3102,es,0.9794
3865,es,0.9932
6837,es,0.9831
7304,es,0.9845
1456,es,0.9893
5986,es,0.9838
6116,es,0.9808
367,es,0.9916
6193,es,0.9549
152,es,0.9887
6520,es,0.9883
4318,es,0.9797
1720,es,0.9792
5810,es,0.9726
8553,es,0.9917
3909,es,0.9929
5969,es,0.9892
5237,es,0.9809
5944,es,0.9929
1710,es,0.9823
2020,es,0.9928
1350,es,0.9936
5654,es,0.9779
572,es,0.9918
4304,es,0.9884
7944,es,0.9882
4089,es,0.9754
2399,es,0.9901
3879,es,0.9898
2548,es,0.9925
4262,es,0.9933
5149,es,0.9916
3125,es,0.982
8213,es,0.9853
938,es,0.9815
4114,es,0.9921
1804,es,0.9793
2231,es,0.986
1938,es,0.9831
7512,es,0.9935
4628,es,0.9892
3429,es,0.9884
3822,es,0.9921
1061,es,0.9856
1364,es,0.9922
4523,es,0.9895
2915,es,0.9925
3847,es,0.9852
8150,es,0.9846
3369,es,0.9908
1911,es,0.9883
2647,es,0.9928
333,es,0.9915
6200,es,0.9772
1526,es,0.9652
2761,es,0.9542
6363,es,0.9903
455,es,0.9844
2054,es,0.9921
3121,es,0.9918
7252,es,0.9903
1419,es,0.9864
2008,es,0.9911
606,es,0.9833
298,es,0.9906
4486,es,0.9876
4343,es,0.9482
3945,es,0.9748
3306,es,0.9864
8216,es,0.9814
3202,es,0.9853
1534,es,0.9856
4954,es,0.9905
2149,es,0.994
187,es,0.9894
8160,es,0.9793
8630,es,0.9902
4595,es,0.9675
3523,es,0.9845
4489,es,0.9911
5979,es,0.9875
5691,en,0.9837
5196,es,0.9885
455,es,0.9915
2092,es,0.9913
8196,es,0.988
5583,es,0.9888
6737,es,0.9877
4864,es,0.9784
6774,es,0.9856
8476,es,0.9847
1700,es,0.9814
5255,es,0.9802
8382,es,0.9757
3533,es,0.9652
2686,es,0.9916
580,es,0.9721
4574,es,0.9913
5366,es,0.9889
6270,es,0.9928
6047,es,0.9721
8239,es,0.984
1576,es,0.9895
1361,es,0.9898
2700,es,0.9913
3518,es,0.9866
2361,es,0.9937
8714,es,0.979
7189,es,0.9914
6130,es,0.9879
5598,es,0.9894
6409,es,0.9921
2162,es,0.9932
1407,es,0.9922
1803,es,0.9912
3269,es,0.9916
8461,es,0.9692
4562,es,0.9834
2715,es,0.9786
517,es,0.9853
7803,es,0.9891
724,es,0.9798
1318,es,0.9925
5942,es,0.9856
5907,es,0.9915
1461,es,0.9916
5328,es,0.991
5426,es,0.9881
5785,es,0.991
1106,es,0.9889
4718,es,0.9901
8238,es,0.9876
6649,es,0.979
165,es,0.994
304,es,0.99
4021,es,0.9779
7078,es,0.9849
7992,es,0.9881
4225,es,0.9934
8447,es,0.9929
5968,es,0.9892
4029,es,0.9601
5524,es,0.9941
4217,es,0.9797
4100,es,0.9909
5154,es,0.9908
1764,es,0.9917
2328,es,0.9903
7459,es,0.984
7664,es,0.9759
1857,pt,0.9781
2110,es,0.9655
8230,es,0.9825
522,es,0.9917
706,es,0.9814
1957,es,0.9872
8466,es,0.9875
3500,es,0.9927
7855,es,0.9915
8109,es,0.9917
1230,es,0.9826
6623,es,0.9784
3396,es,0.9901
16,es,0.9824
7542,en,0.9863
2194,es,0.9878
4757,es,0.9913
2354,es,0.9925
4133,es,0.9926
7837,es,0.9853
4130,es,0.9848
2075,es,0.992
7081,es,0.9909
1341,es,0.9899
2892,es,0.9859
4625,es,0.9858
5233,es,0.9813
4086,es,0.9919
6687,es,0.9871
6554,es,0.982
4789,es,0.9871
1334,es,0.9868
6086,es,0.9919
3350,es,0.9831
4903,es,0.9799
5984,es,0.9849
8260,es,0.9708
3706,es,0.9919
1257,es,0.9933
37,es,0.9773
3988,es,0.9912
2182,es,0.9904
267,es,0.9912
8464,es,0.9848
979,es,0.9858
763,es,0.9906
2668,es,0.9897
1532,es,0.987
8292,es,0.968
7517,es,0.9934
510,es,0.9907
8498,es,0.9908
1380,es,0.9932
6840,es,0.986
8712,es,0.9763
3703,es,0.9919
7198,es,0.9858
5861,es,0.9889
8439,es,0.9845
7916,es,0.9887
1678,es,0.9893
652,es,0.984
2492,es,0.9893
210,es,0.9916
617,es,0.9856
1583,es,0.9889
5763,es,0.9915
8507,es,0.9815
7761,es,0.9734
2730,es,0.9726
6334,es,0.9919
3806,es,0.985
6460,es,0.9919
719,es,0.9868
7725,es,0.9851
1958,es,0.9937
612,es,0.99
4511,es,0.9913
2883,es,0.9914
1468,es,0.9928
82,es,0.9921
4834,es,0.9855
5121,es,0.9908
964,es,0.9912
980,es,0.9787
2575,es,0.9929
1690,es,0.9856
2843,es,0.9894
1679,es,0.9841
6375,es,0.9917
5777,es,0.9891
8355,es,0.9905
2723,es,0.9745
3463,es,0.9714
7364,es,0.9869
1362,es,0.9916
8170,es,0.9836
1198,es,0.9877
3067,es,0.9928
9007,es,0.9816
8363,en,0.9847
635,es,0.9856
5731,en,0.9875
6003,es,0.9814
269,es,0.9932
2102,es,0.9877
2239,es,0.9891
8874,es,0.9888
3843,es,0.9851
2092,es,0.9908
6576,es,0.9915
444,es,0.9836
2710,es,0.9884
4962,es,0.9785
2219,es,0.9937
6918,es,0.9873
8294,es,0.984
5106,es,0.956
3615,es,0.9802
861,es,0.9911
1512,es,0.9924
754,es,0.9917
3726,es,0.9919
7225,es,0.9897
940,es,0.9859
3852,es,0.9773
2313,es,0.9912
4148,es,0.9934
52,es,0.9913
2500,es,0.9692
8485,es,0.9731
497,es,0.99
2061,es,0.9939
5403,es,0.9881
6776,es,0.9849
4178,es,0.9688
7520,es,0.9901
1226,es,0.9938
3206,es,0.9812
7707,es,0.9901
7037,es,0.6317
7143,es,0.9921
3274,es,0.9924
8048,es,0.9867
4970,es,0.9915
1219,es,0.9908
2362,es,0.993
1405,es,0.9864
4684,es,0.9757
6768,es,0.9877
1660,es,0.9852
7079,es,0.9901
4198,es,0.9822
5527,es,0.986
5511,es,0.9755
5797,es,0.9923
7017,en,0.9766
668,es,0.985
8082,es,0.9939
7689,es,0.9933
260,es,0.9697
8378,es,0.9788
450,es,0.9933
8050,es,0.9737
1829,es,0.9904
5873,es,0.9904
2294,es,0.9906
637,es,0.9926
6509,es,0.9827
1962,es,0.9915
1455,es,0.9911
978,es,0.9743
2136,es,0.9827
3970,es,0.9856
736,es,0.9854
8703,es,0.9922
1881,es,0.986
8593,en,0.9767
1703,es,0.9814
2091,es,0.9925
8088,en,0.9848
3167,es,0.9924
508,es,0.992
4026,es,0.9827
321,es,0.9902
7863,en,0.988
5469,es,0.988
103,es,0.9894
7578,es,0.9919
6870,es,0.991
4092,es,0.9927
7732,es,0.9778
2768,es,0.9839
6093,es,0.9854
4335,es,0.9863
8602,es,0.9903
4947,es,0.9859
1412,es,0.9909
2250,es,0.9885
3309,es,0.9904
4582,es,0.9773
4488,es,0.9726
4846,es,0.9929
3670,es,0.9908
4359,es,0.991
430,es,0.988
3365,es,0.9836
6900,es,0.9839
6659,es,0.9852
5441,es,0.9872
1284,es,0.9913
2277,es,0.9886
7164,es,0.9902
2667,es,0.9916
7723,es,0.9926
2154,es,0.9793
8040,es,0.9903
777,es,0.9727
3052,es,0.9781
378,es,0.9884
4489,es,0.9932
666,es,0.9912
4181,es,0.9799
594,es,0.9891
2611,es,0.9897
157,es,0.9917
3909,es,0.9936
1699,es,0.9822
7758,es,0.988
788,es,0.9825
5941,es,0.9932
8718,es,0.9817
3636,es,0.9922
188,es,0.9917
4603,es,0.9903
8548,es,0.9714
3377,es,0.9875
2823,es,0.9895
5592,es,0.9831
3412,es,0.9912
2106,es,0.9924
4289,es,0.9862
1480,es,0.992
4240,es,0.9874
6417,es,0.9921
4720,es,0.9892
2569,es,0.9838
7984,es,0.9808
6865,es,0.9766
6741,es,0.9547
8199,es,0.9819
4812,es,0.9921
8180,es,0.9905
5169,es,0.9911
2376,es,0.9872
8855,es,0.9834
640,es,0.9847
2366,es,0.9814
4073,es,0.9719
5215,es,0.986
5174,es,0.9868
5614,es,0.9848
7157,es,0.9916
3402,es,0.9843
2481,es,0.9931
8692,en,0.7174
7343,es,0.9896
4631,es,0.9921
5879,es,0.9888
7710,es,0.9845
5505,es,0.9742
1499,es,0.9891
3050,es,0.9831
1549,es,0.9893
2385,es,0.9817
778,es,0.9552
6474,es,0.9928
5645,es,0.9904
2207,es,0.9919
6575,es,0.988
2893,es,0.9877
2368,es,0.9856
2269,es,0.9889
7368,es,0.983
1671,es,0.9892
5710,en,0.9897
7983,es,0.9864
4943,es,0.9865
3975,es,0.984
5312,es,0.9864
3462,es,0.9738
2874,es,0.9936
1601,es,0.978
8440,es,0.9854
7045,es,0.9856
1553,es,0.9841
5345,es,0.9845
3397,es,0.9892
2047,es,0.9868
2517,es,0.9687
8041,es,0.9896
573,es,0.9927
5934,es,0.9751
7327,es,0.9894
7644,es,0.9915
1430,es,0.9871
8443,es,0.984
2415,es,0.9859
8005,es,0.9891
5581,es,0.9916
7366,es,0.988
1658,es,0.9923
4723,es,0.9839
5207,es,0.9819
786,es,0.9924
1070,es,0.9868
7532,es,0.9909
2505,es,0.9882
6682,es,0.9882
4721,es,0.9917
4029,es,0.9779
1841,es,0.9623
8351,es,0.9939
1167,es,0.9885
4065,es,0.9827
1747,es,0.9704
2360,es,0.9934
462,es,0.9936
879,es,0.9922
4657,es,0.9929
9042,es,0.9919
5006,es,0.9845
946,es,0.9847
2713,es,0.9909
8394,es,0.9824
258,es,0.9872
997,es,0.9397
6568,es,0.9924
1913,es,0.9812
1374,es,0.9914
6454,es,0.9919
4629,es,0.9774
3549,es,0.9848
6555,es,0.9875
539,es,0.9929
7305,es,0.9894
4693,es,0.9897
3872,es,0.9766
1373,es,0.9918
1180,es,0.9892
7394,es,0.9891
3229,es,0.9601
2565,es,0.9774
4641,es,0.9831
100,es,0.9925
2371,es,0.9913
630,es,0.9916
3416,es,0.9941
3178,es,0.9728
5451,es,0.9697
336,es,0.992
4529,es,0.9857
7562,es,0.9872
7584,es,0.9893
4877,es,0.9834
2512,es,0.9889
702,es,0.9788
2889,es,0.9915
1245,es,0.985
7536,es,0.9903
4142,es,0.9869
93,es,0.9935
3605,es,0.9867
1694,es,0.983
6754,es,0.972
330,es,0.9898
2205,es,0.9881
1490,es,0.9855
6604,pt,0.6613
2693,es,0.992
2861,es,0.9898
30,es,0.9771
68,es,0.9891
4486,es,0.9899
5252,es,0.9874
991,es,0.984
668,es,0.9803
3797,es,0.9823
7548,es,0.991
8445,es,0.9843
5466,es,0.9847
1892,es,0.9864
370,es,0.9827
5047,es,0.9894
7749,es,0.9849
7844,es,0.9717
7439,es,0.9776
7895,en,0.9844
484,es,0.9928
1586,es,0.9889
1515,es,0.98
1131,es,0.992
1588,es,0.9838
3907,es,0.9775
1855,es,0.9927
170,es,0.9916
5593,es,0.9895
2146,es,0.9898
2122,es,0.9914
8011,es,0.9917
6244,es,0.9893
3930,es,0.9814
2147,es,0.9281
400,es,0.9827
5790,es,0.9931
6605,es,0.9901
2116,es,0.9919
6619,es,0.9829
2307,es,0.9888
6405,es,0.987
6236,es,0.9814
8132,es,0.9817
142,es,0.9757
6211,es,0.988
6949,es,0.9928
2642,es,0.9859
3374,es,0.9931
4828,es,0.9902
7097,es,0.9941
2672,es,0.9916
4639,es,0.9896
4561,es,0.9917
5992,es,0.9873
7041,es,0.9819
2027,es,0.9928
4362,es,0.9704
4735,es,0.9799
6037,es,0.9788
1001,es,0.9905
8061,es,0.9942
7191,es,0.9845
2521,es,0.9922
7371,es,0.9895
7475,es,0.9919
7620,es,0.9912
8852,es,0.9909
2091,es,0.9222
7497,es,0.9828
255,es,0.9874
1008,es,0.9897
4950,es,0.979
690,pt,0.8496
2837,es,0.9923
246,es,0.9833
308,es,0.9913
4187,es,0.9845
530,es,0.9936
6556,es,0.9839
3550,es,0.9903
3397,es,0.9907
2426,es,0.9861
4147,es,0.9894
2304,es,0.9935
4521,es,0.993
5549,es,0.9682
8316,es,0.9853
4370,es,0.9715
6747,es,0.981
519,es,0.9919
169,es,0.9931
831,es,0.9931
6178,es,0.9902
1966,es,0.988
7729,es,0.9913
2257,es,0.9823
3960,es,0.9922
3279,es,0.9913
3937,es,0.9928
2202,es,0.9917
7501,en,0.9833
6998,es,0.9923
2864,es,0.9878
3971,es,0.9812
5598,es,0.9864
4015,es,0.9835
1469,es,0.9926
6008,es,0.9886
4287,es,0.9852
2767,es,0.9789
7608,es,0.9882
629,es,0.9922
2142,es,0.9843
4037,es,0.978
6466,es,0.9831
3866,es,0.9915
3906,es,0.9915
465,es,0.9894
8449,es,0.9846
3259,es,0.9861
8854,es,0.9696
5468,es,0.9818
292,es,0.9927
7290,es,0.9867
1043,es,0.9156
4894,es,0.9867
3497,es,0.9759
2464,es,0.9859
3035,es,0.9901
3766,es,0.991
294,es,0.9913
2828,es,0.986
7567,es,0.9915
231,es,0.9665
6881,es,0.9889
8079,es,0.9836
7177,es,0.994
7936,es,0.9877
1217,es,0.9941
7519,es,0.9911
7527,es,0.9731
5185,es,0.9777
5905,es,0.9839
2038,es,0.9907
7523,es,0.9937
401,es,0.9917
5331,es,0.9875
1634,es,0.9817
2409,es,0.9923
2145,es,0.9896
6346,es,0.9813
799,es,0.9807
2299,es,0.9932
2383,es,0.9893
6173,es,0.9853
5115,es,0.9919
1793,es,0.9916
7154,es,0.9801
124,es,0.9915
1517,es,0.9824
1438,es,0.9814
6468,es,0.9834
2369,es,0.9912
3571,es,0.9837
3459,es,0.9909
6818,es,0.9708
1879,es,0.987
5499,es,0.9865
6039,es,0.9891
2488,es,0.9893
4471,es,0.983
4060,es,0.9892
3640,es,0.9822
7211,es,0.9854
2180,es,0.9916
3851,es,0.9757
6634,es,0.9845
3508,es,0.9921
2944,es,0.9714
1194,es,0.9896
1277,es,0.9939
2921,es,0.9825
5887,es,0.9802
7632,es,0.9936
4408,es,0.9784
7649,es,0.9751
888,es,0.9892
1338,es,0.9924
4158,es,0.9709
7780,es,0.9862
7716,es,0.9896
3291,es,0.9856
830,es,0.9897
1339,es,0.9872
1658,es,0.9898
8211,es,0.9933
81,es,0.9928
4262,es,0.9863
3213,es,0.9844
3533,es,0.9899
8083,es,0.9743
4038,es,0.9787
8626,es,0.9872
6415,es,0.9919
513,es,0.9929
7114,es,0.9691
3038,es,0.99
61,es,0.9873
2782,es,0.9915
2095,es,0.9935
4033,es,0.9821
2400,es,0.983
347,es,0.9911
2500,es,0.9814
4117,es,0.993
1936,es,0.982
3013,es,0.9912
2897,es,0.9806
5280,es,0.9668
3435,es,0.9908
2629,es,0.9914
8509,es,0.9754
6449,es,0.9904
1013,es,0.9932
2067,es,0.9891
3239,es,0.9932
3906,es,0.9829
6662,es,0.9806
5971,es,0.9905
4143,es,0.9903
4502,es,0.9791
190,es,0.9826
3272,es,0.9801
1646,es,0.983
7872,es,0.9903
1136,es,0.9691
360,es,0.9914
690,es,0.9814
3712,es,0.9919
1795,es,0.99
4272,es,0.9902
5522,es,0.9828
2512,es,0.988
4445,es,0.9824
506,es,0.9905
5395,es,0.9836
6816,es,0.9801
3155,es,0.988
1651,es,0.9819
1853,es,0.9921
5933,es,0.9928
6521,es,0.9886
3846,es,0.9909
8178,es,0.9868
3303,es,0.9852
1035,es,0.9764
8222,es,0.9651
2379,es,0.9803
7162,es,0.9883
3408,es,0.9891
315,es,0.9891
2101,es,0.9919
994,es,0.9821
6520,es,0.9825
5799,es,0.9919
8166,es,0.9921
5503,es,0.9801
831,es,0.9783
6255,es,0.9891
7880,en,0.9889
2866,es,0.9887
3392,es,0.9897
453,es,0.9934
6207,es,0.9926
7585,es,0.9894
3889,es,0.9919
4386,es,0.9923
3984,es,0.9857
671,es,0.9818
3311,es,0.9877
5848,es,0.9621
7362,es,0.9901
2721,es,0.9796
6856,es,0.9821
301,es,0.9925
4604,es,0.9903
2669,es,0.9913
6459,es,0.9697
1409,es,0.9932
7582,es,0.9916
5985,es,0.984
1987,es,0.9923
4429,es,0.9829
8713,es,0.9814
7032,en,0.9889
3742,es,0.9906
6637,es,0.9883
4342,es,0.969
2853,es,0.9878
910,es,0.9927
8119,en,0.9819
1235,es,0.9923
4537,es,0.9937
7862,es,0.9856
5964,es,0.9892
2315,es,0.9824
1402,es,0.9925
3463,es,0.9701
230,es,0.9664
6137,es,0.9814
7807,es,0.9924
3623,es,0.9822
8027,es,0.9858
8133,en,0.9904
8120,es,0.9896
8861,es,0.9864
335,es,0.9909
6875,es,0.9923
3877,es,0.9926
983,es,0.9931
264,es,0.9924
1130,es,0.9753
2665,es,0.9932
98,es,0.9776
2876,es,0.9894
2109,es,0.9835
6774,es,0.9853
1856,es,0.9871
6430,es,0.9793
7726,es,0.9841
8022,es,0.9855
229,es,0.9797
764,es,0.9899
8594,es,0.9889
2276,es,0.9597
3824,es,0.9556
3088,es,0.9792
6300,es,0.9899
3138,es,0.9708
915,es,0.9829
7074,es,0.9799
3979,es,0.989
3866,es,0.9915
5131,es,0.9936
8495,es,0.9915
3814,es,0.9918
2969,es,0.9889
2921,es,0.9847
7894,es,0.9853
7953,es,0.9796
8238,es,0.9802
7697,es,0.9817
3946,es,0.9724
7824,es,0.9926
1149,es,0.9814
1857,es,0.9912
3018,es,0.9927
2667,es,0.9932
427,es,0.9886
5544,es,0.9924
3842,es,0.9872
349,es,0.9886
1100,es,0.9912
8633,es,0.9866
2141,es,0.9928
2291,es,0.9931
3632,es,0.9922
3978,es,0.9851
936,es,0.9842
2607,es,0.988
4695,es,0.9872
3504,es,0.9629
5563,es,0.9809
995,es,0.9806
6266,es,0.99
1254,es,0.9819
1714,es,0.9744
7556,en,0.984
3908,es,0.9872
6782,es,0.9689
2119,es,0.9902
118,es,0.9925
3344,es,0.9599
2475,es,0.9891
1654,es,0.9786
8479,es,0.9928
2878,es,0.9788
5341,es,0.9876
2993,es,0.9842
5241,es,0.9802
3865,es,0.9895
1762,es,0.9922
2384,es,0.9904
1301,es,0.9695
7112,es,0.9828
353,es,0.9939
152,es,0.9922
5136,es,0.9861
8034,es,0.9762
79,es,0.9858
2648,es,0.9938
305,es,0.9921
3267,es,0.992
7930,es,0.9795
2429,es,0.9827
5813,es,0.9807
8480,es,0.9883
5071,es,0.9809
3319,es,0.9917
2633,es,0.9924
3165,es,0.9871
2970,es,0.9839
5058,es,0.983
1833,es,0.9776
3270,es,0.9864
1640,es,0.991
5491,es,0.9832
504,es,0.9926
4532,es,0.9693
7339,es,0.9814
1772,es,0.9908
3010,es,0.9814
2841,es,0.984
2727,es,0.9895
4266,es,0.9873
4179,es,0.9924
5977,es,0.9906
4677,es,0.9543
1196,es,0.9707
3358,es,0.9852
8648,es,0.9832
1399,es,0.9921
6149,es,0.9827
6416,es,0.9921
2097,es,0.9907
1011,es,0.9766
896,es,0.9893
4325,es,0.9874
4783,es,0.9832
4941,es,0.9735
1827,es,0.9912
2043,es,0.9904
7589,es,0.9907
4951,es,0.9849
6697,es,0.9885
1928,es,0.9872
8080,es,0.992
3298,es,0.9791
7311,es,0.9814
6634,es,0.9921
1888,es,0.9814
6365,es,0.9903
3293,es,0.9906
791,es,0.9825
290,es,0.9938
8646,es,0.9926
701,es,0.9937
6308,es,0.9801
698,es,0.9796
7633,es,0.9929
6125,es,0.9724
4348,es,0.9735
3486,es,0.9903
2881,es,0.9884
3493,es,0.9759
819,es,0.9932
3470,es,0.9714
1875,es,0.9907
8393,es,0.9818
4261,es,0.9823
1003,es,0.9875
2695,es,0.9942
2195,es,0.9904
1992,es,0.9897
3160,es,0.9814
974,es,0.9885
6564,es,0.9898
8772,es,0.9811
3350,es,0.9773
7259,es,0.9907
4199,es,0.9771
5822,es,0.9831
5249,es,0.9771
4431,es,0.9765
8638,es,0.9712
7013,en,0.6738
1040,es,0.9919
2586,es,0.9924
1013,es,0.9867
1500,es,0.9901
2579,es,0.9863
7221,es,0.9899
5670,es,0.9939
6588,es,0.9905
3700,es,0.9891
1345,es,0.9717
436,es,0.9844
8148,es,0.9922
3288,es,0.9895
3492,es,0.9929
8220,es,0.9845
632,es,0.993
8352,es,0.9932
6910,es,0.9896
4287,es,0.9906
1629,es,0.9747
4684,es,0.9871
6803,es,0.9917
5773,es,0.9866
2239,es,0.9811
4886,es,0.9916
5832,es,0.9865
6069,es,0.9901
5200,es,0.9836
4976,es,0.9717
4127,es,0.9885
5931,es,0.9867
736,es,0.9816
6713,es,0.9739
7036,en,0.9681
2244,es,0.9763
2613,es,0.9767
242,es,0.9932
1858,es,0.9918
5651,es,0.9825
1769,es,0.99
2820,es,0.9867
7487,es,0.9772
5139,es,0.9936
8618,es,0.9895
3672,es,0.9898
7095,es,0.9743
385,es,0.9903
1164,es,0.9824
8828,es,0.981
3204,es,0.9916
8442,es,0.9872
2600,es,0.977
2676,es,0.9913
8017,es,0.965
4135,es,0.9846
6847,es,0.9821
3368,es,0.981
2332,es,0.9825
46,es,0.9909
2212,es,0.9931
2331,es,0.9831
2437,es,0.9884
182,es,0.9918
7081,es,0.988
1004,es,0.5702
7988,es,0.9893
4697,es,0.9891
1584,es,0.9734
5604,es,0.9806
4826,es,0.9922
4535,es,0.9846
7069,es,0.9918
5238,es,0.9819
6733,es,0.9893
2191,es,0.9923
689,es,0.8749
6345,es,0.9787
3256,es,0.9898
2562,es,0.9809
1472,es,0.9889
1895,es,0.9824
5584,es,0.9818
4071,es,0.986
3419,es,0.9916
8612,es,0.9906
613,es,0.992
583,es,0.9922
1368,es,0.9914
8314,es,0.9816
3875,es,0.9868
529,es,0.9894
4125,es,0.9796
6370,es,0.9896
162,es,0.9925
3991,es,0.9882
7184,es,0.9858
6122,es,0.9668
1968,es,0.9913
138,es,0.99
6762,es,0.9845
6276,es,0.9909
6167,es,0.9922
8432,es,0.9924
7076,es,0.9842
1935,es,0.9891
1652,es,0.9741
5343,es,0.9901
1884,es,0.9889
697,es,0.9873
4172,es,0.9851
1939,es,0.9773
5298,es,0.9825
2388,es,0.9882
656,es,0.9893
2544,es,0.9836
625,es,0.9925
3975,es,0.9704
5908,es,0.9841
3476,es,0.9932
5838,es,0.9726
2495,sw,0.4309
4433,es,0.9922
8447,es,0.9866
6997,es,0.925
4928,es,0.9913
7472,es,0.9887
3183,es,0.9693
1122,es,0.9928
7089,es,0.9922
6513,es,0.9756
21,es,0.979
1580,es,0.9834
2039,es,0.9884
2695,es,0.9897
1213,es,0.9915
6024,es,0.9915
507,es,0.9854
7793,es,0.9789
2548,es,0.9901
6057,es,0.9845
2405,es,0.9883
2001,es,0.9929
3748,es,0.9808
2755,es,0.9781
6164,es,0.9801
1670,es,0.9856
2258,pt,0.9763
406,es,0.9793
6777,es,0.975
6137,es,0.9893
1315,es,0.9829
3101,es,0.9933
6461,es,0.9813
3871,es,0.9922
1099,es,0.9799
8023,es,0.986
1846,pt,0.9783
3440,es,0.9906
1369,es,0.9915
4409,es,0.9898
638,es,0.9922
5453,es,0.9841
5957,es,0.9831
3878,es,0.9886
5210,es,0.9875
4118,es,0.9915
2891,es,0.9901
111,es,0.9907
2339,es,0.991
4663,es,0.9929
2329,es,0.9756
2583,es,0.9856
3869,es,0.9915
202,es,0.9929
7645,es,0.9899
799,es,0.9924
4746,es,0.9877
6016,es,0.9874
6599,es,0.9893
4276,es,0.9921
6507,es,0.9814
1817,es,0.9917
4061,es,0.9937
1622,es,0.9819
2278,es,0.9918
5725,en,0.9891
4281,es,0.9822
7201,es,0.9852
5039,es,0.9894
3401,es,0.9928
3614,es,0.992
6428,es,0.9863
908,es,0.9896
8272,es,0.9764
1593,es,0.9898
5940,es,0.9905
1878,es,0.9775
7099,es,0.9814
8511,es,0.9746
8258,es,0.9797
291,es,0.9913
7397,es,0.9898
553,es,0.9821
4372,es,0.9782
3321,es,0.9924
2040,es,0.991
2144,es,0.993
3201,es,0.9879
5840,es,0.9828
8097,es,0.9852
8565,es,0.988
3560,es,0.9902
1434,es,0.987
5369,es,0.9844
1312,es,0.9797
3283,es,0.9893
7604,es,0.9908
