id,paragraph_cnt,list_cnt,paragraph_lens,list_lens
33089,21,3,"[1, 48, 82, 40, 1, 59, 1, 76, 2, 101, 46, 51, 24, 10, 21, 40, 9, 10, 2, 14, 9]","[3, 3, 5]"
38357,19,3,"[2, 2, 2, 3, 17, 32, 20, 3, 16, 3, 28, 3, 6, 35, 8, 9, 24, 18, 7]","[4, 7, 5]"
38288,21,3,"[15, 65, 10, 126, 14, 133, 44, 20, 5, 2, 4, 9, 2, 2, 2, 2, 2, 5, 6, 7, 5]","[3, 6, 7]"
40315,1,0,[184],[]
38444,10,4,"[15, 2, 22, 3, 46, 5, 12, 4, 34, 7]","[3, 4, 5, 3]"
40822,14,2,"[14, 8, 2, 5, 1, 24, 56, 22, 31, 4, 3, 6, 2, 12]","[4, 7]"
34801,14,3,"[1, 72, 1, 8, 2, 81, 1, 24, 8, 11, 9, 5, 1, 14]","[8, 3, 9]"
39303,7,2,"[2, 53, 3, 35, 8, 5, 2]","[13, 5]"
41746,22,2,"[52, 5, 46, 5, 4, 38, 2, 45, 4, 2, 2, 3, 1, 2, 2, 1, 3, 5, 5, 2, 84, 7]","[5, 4]"
32879,34,0,"[29, 12, 3, 10, 12, 9, 3, 24, 4, 12, 10, 7, 3, 16, 10, 6, 11, 4, 2, 5, 6, 5, 26, 19, 20, 9, 18, 17, 19, 34, 5, 50, 19, 36]",[]
38408,1,0,[313],[]
35085,1,0,[361],[]
35713,11,3,"[63, 2, 43, 2, 52, 2, 14, 12, 26, 16, 57]","[5, 9, 7]"
33218,12,3,"[2, 37, 67, 2, 6, 18, 1, 3, 33, 2, 3, 78]","[3, 4, 6]"
38681,12,3,"[2, 37, 67, 2, 6, 18, 1, 3, 33, 2, 3, 78]","[3, 4, 6]"
37219,32,0,"[6, 3, 8, 23, 16, 10, 3, 11, 3, 7, 4, 32, 8, 6, 2, 5, 15, 13, 14, 16, 3, 17, 19, 6, 4, 2, 8, 4, 7, 11, 7, 6]",[]
33366,22,1,"[28, 23, 3, 2, 6, 6, 24, 2, 5, 5, 5, 5, 6, 6, 8, 2, 16, 5, 5, 4, 1, 21]",[3]
34644,11,3,"[1, 75, 1, 127, 1, 140, 2, 70, 42, 21, 57]","[5, 5, 8]"
33772,11,3,"[2, 38, 2, 5, 33, 1, 3, 22, 2, 3, 61]","[3, 3, 5]"
38672,12,3,"[2, 53, 2, 6, 43, 1, 3, 44, 2, 3, 38, 48]","[3, 4, 4]"
39934,1,0,[174],[]
33389,12,3,"[38, 27, 24, 32, 11, 2, 199, 2, 132, 2, 168, 22]","[10, 5, 9]"
36462,18,2,"[1, 66, 1, 76, 2, 7, 19, 13, 11, 8, 1, 24, 7, 11, 6, 5, 1, 15]","[5, 4]"
42190,19,4,"[2, 12, 2, 5, 2, 2, 2, 3, 2, 3, 2, 46, 13, 2, 36, 3, 16, 3, 48]","[5, 5, 4, 5]"
35402,10,3,"[3, 47, 23, 2, 56, 2, 51, 2, 42, 24]","[5, 6, 6]"
34813,12,3,"[1, 38, 54, 1, 5, 21, 1, 3, 29, 2, 3, 59]","[3, 4, 5]"
42326,9,0,"[7, 31, 2, 102, 2, 15, 8, 1, 8]",[]
40174,1,0,[505],[]
36730,7,3,"[46, 2, 65, 2, 46, 2, 38]","[5, 5, 5]"
34491,26,4,"[27, 9, 4, 5, 1, 19, 22, 29, 13, 13, 19, 17, 13, 2, 46, 10, 15, 5, 37, 4, 4, 4, 3, 14, 2, 10]","[3, 5, 6, 4]"
38643,11,3,"[2, 51, 2, 6, 51, 1, 3, 57, 2, 3, 51]","[4, 4, 4]"
34072,12,4,"[54, 50, 8, 80, 2, 65, 2, 71, 2, 133, 17, 6]","[5, 4, 5, 7]"
42918,15,3,"[34, 9, 5, 2, 51, 2, 49, 2, 90, 1, 40, 26, 6, 14, 5]","[4, 4, 5]"
41366,12,3,"[2, 67, 67, 2, 5, 18, 1, 3, 33, 2, 3, 80]","[3, 4, 6]"
35863,12,3,"[2, 38, 54, 2, 5, 21, 1, 3, 29, 2, 3, 59]","[3, 4, 5]"
40576,1,0,[425],[]
41595,11,3,"[2, 38, 2, 5, 33, 1, 3, 22, 2, 3, 61]","[3, 3, 5]"
33084,15,2,"[29, 3, 84, 3, 47, 3, 5, 2, 5, 5, 25, 5, 50, 19, 36]","[7, 8]"
34786,12,3,"[2, 55, 50, 2, 7, 32, 1, 3, 22, 2, 3, 56]","[4, 4, 3]"
37035,1,0,[444],[]
40457,1,0,[318],[]
34474,8,2,"[18, 30, 21, 8, 18, 30, 2, 41]","[6, 8]"
42664,50,9,"[18, 2, 9, 3, 3, 3, 3, 4, 2, 1, 2, 2, 2, 10, 1, 5, 17, 6, 38, 2, 1, 54, 1, 66, 3, 53, 3, 54, 3, 25, 6, 54, 7, 37, 8, 38, 72, 104, 37, 20, 3, 3, 4, 3, 5, 5, 3, 6, 4, 18]","[7, 7, 6, 5, 5, 8, 2, 2, 6]"
33470,21,3,"[3, 46, 2, 80, 2, 6, 2, 68, 2, 50, 2, 12, 28, 5, 27, 1, 6, 2, 5, 7, 16]","[6, 4, 3]"
33415,19,3,"[5, 64, 1, 4, 24, 44, 1, 2, 2, 44, 1, 5, 7, 78, 11, 19, 6, 3, 60]","[2, 5, 9]"
40309,1,0,[152],[]
41553,7,3,"[120, 2, 24, 2, 41, 2, 64]","[4, 4, 5]"
36790,26,3,"[7, 2, 68, 39, 12, 7, 1, 42, 1, 63, 1, 8, 4, 6, 17, 9, 6, 22, 43, 45, 31, 7, 23, 2, 3, 5]","[6, 5, 12]"
41117,11,3,"[1, 52, 1, 6, 43, 1, 3, 44, 2, 3, 88]","[3, 4, 5]"
40335,1,0,[478],[]
33706,1,0,[468],[]
39852,47,0,"[7, 8, 14, 42, 39, 27, 24, 3, 2, 14, 12, 7, 14, 22, 11, 18, 7, 11, 15, 2, 8, 21, 15, 10, 11, 18, 10, 17, 9, 6, 16, 10, 14, 16, 2, 7, 19, 21, 8, 6, 6, 3, 10, 26, 8, 48, 4]",[]
39768,1,0,[419],[]
41880,20,3,"[3, 18, 35, 24, 10, 1, 5, 33, 4, 21, 3, 72, 26, 2, 10, 9, 7, 48, 1, 17]","[7, 5, 3]"
39570,25,3,"[1, 86, 1, 85, 2, 60, 2, 122, 2, 3, 3, 5, 3, 5, 6, 6, 2, 4, 8, 4, 53, 2, 2, 13, 6]","[4, 4, 8]"
40978,1,0,[707],[]
34092,12,4,"[54, 50, 8, 80, 2, 65, 2, 71, 2, 133, 17, 6]","[5, 4, 5, 7]"
36834,11,3,"[2, 63, 2, 5, 33, 1, 3, 16, 2, 3, 54]","[3, 3, 4]"
38761,1,0,[169],[]
33129,33,3,"[15, 29, 53, 1, 2, 2, 2, 1, 3, 1, 5, 7, 5, 10, 25, 6, 12, 41, 9, 48, 37, 8, 26, 14, 17, 26, 31, 30, 10, 3, 103, 3, 27]","[5, 6, 5]"
40467,1,0,[336],[]
34835,12,3,"[2, 41, 68, 2, 5, 16, 1, 3, 47, 2, 3, 89]","[3, 4, 6]"
35394,18,2,"[56, 33, 6, 2, 16, 2, 25, 48, 2, 5, 34, 6, 8, 2, 4, 2, 1, 1]","[5, 4]"
36993,19,7,"[2, 26, 1, 4, 16, 4, 18, 3, 20, 5, 19, 4, 15, 1, 47, 12, 7, 2, 23]","[3, 2, 2, 2, 2, 2, 5]"
36805,12,3,"[2, 37, 67, 2, 6, 18, 1, 3, 33, 2, 3, 78]","[3, 4, 6]"
37631,25,3,"[6, 9, 10, 23, 20, 10, 3, 17, 4, 22, 2, 44, 16, 3, 17, 19, 6, 4, 2, 8, 4, 7, 11, 7, 5]","[2, 3, 4]"
38021,12,3,"[59, 30, 54, 20, 4, 4, 2, 166, 2, 135, 2, 83]","[5, 5, 2]"
35054,22,2,"[18, 6, 10, 13, 62, 52, 3, 96, 8, 115, 38, 16, 1, 3, 3, 47, 3, 8, 6, 8, 26, 67]","[4, 6]"
36485,10,0,"[35, 1, 40, 1, 62, 1, 20, 21, 3, 37]",[]
42873,9,2,"[46, 1, 31, 1, 69, 2, 17, 67, 43]","[6, 11]"
37760,18,4,"[6, 8, 1, 1, 8, 2, 3, 31, 3, 130, 3, 55, 2, 16, 7, 73, 16, 2]","[5, 4, 6, 6]"
34557,31,2,"[2, 4, 2, 1, 2, 8, 2, 6, 4, 46, 5, 8, 3, 10, 5, 75, 3, 39, 39, 3, 5, 11, 6, 4, 5, 21, 48, 10, 21, 48, 10]","[4, 10]"
41819,13,4,"[48, 83, 28, 10, 12, 2, 75, 2, 78, 2, 2, 43, 58]","[3, 3, 5, 4]"
33445,40,5,"[76, 2, 26, 6, 2, 6, 2, 2, 167, 6, 5, 0, 5, 20, 3, 40, 5, 73, 5, 46, 4, 2, 5, 56, 5, 6, 2, 11, 17, 6, 2, 6, 5, 4, 4, 7, 7, 1, 5, 57]","[5, 3, 2, 2, 3]"
40661,14,2,"[8, 97, 27, 12, 8, 3, 59, 3, 66, 10, 7, 18, 11, 13]","[7, 6]"
36113,25,8,"[22, 8, 22, 19, 2, 13, 41, 15, 35, 2, 2, 40, 2, 12, 22, 8, 2, 61, 16, 13, 20, 28, 9, 34, 0]","[6, 6, 4, 4, 3, 4, 3, 4]"
40261,1,0,[162],[]
36632,12,3,"[2, 54, 50, 2, 7, 32, 1, 3, 22, 2, 3, 56]","[4, 4, 3]"
40965,1,0,[308],[]
39979,1,0,[221],[]
38058,12,3,"[2, 42, 70, 2, 7, 25, 1, 3, 35, 2, 3, 81]","[3, 4, 7]"
33767,11,3,"[2, 64, 2, 5, 33, 1, 3, 16, 2, 3, 54]","[3, 3, 4]"
39719,18,5,"[29, 23, 7, 6, 31, 7, 22, 3, 3, 17, 4, 13, 2, 9, 2, 15, 31, 16]","[4, 5, 3, 3, 2]"
36548,1,0,[174],[]
41890,20,3,"[3, 18, 35, 24, 10, 1, 5, 52, 4, 21, 3, 72, 26, 2, 10, 9, 7, 48, 1, 17]","[8, 5, 3]"
39008,1,0,[256],[]
42132,24,4,"[59, 13, 3, 1, 3, 47, 1, 27, 3, 58, 4, 26, 4, 8, 40, 5, 49, 3, 2, 2, 2, 5, 20, 26]","[7, 3, 5, 10]"
36959,15,3,"[1, 38, 26, 1, 4, 36, 5, 33, 40, 1, 4, 53, 2, 6, 12]","[5, 7, 8]"
34056,21,4,"[3, 6, 9, 60, 3, 43, 4, 50, 4, 17, 14, 24, 5, 12, 1, 3, 5, 2, 2, 28, 1]","[4, 4, 7, 7]"
38956,15,3,"[29, 9, 4, 31, 5, 33, 8, 31, 113, 30, 11, 7, 2, 3, 7]","[4, 4, 7]"
42338,11,3,"[9, 42, 8, 5, 44, 5, 30, 5, 37, 32, 3]","[6, 4, 4]"
39573,25,3,"[1, 80, 1, 85, 2, 60, 2, 122, 2, 3, 3, 5, 3, 5, 6, 6, 2, 4, 8, 4, 53, 2, 2, 13, 6]","[4, 4, 8]"
35415,13,4,"[3, 47, 24, 2, 81, 2, 65, 2, 44, 1, 13, 1, 17]","[6, 6, 6, 14]"
35352,10,3,"[13, 17, 3, 21, 3, 32, 4, 43, 3, 8]","[6, 8, 5]"
38119,1,0,[289],[]
34208,13,4,"[40, 55, 2, 24, 2, 32, 4, 84, 30, 24, 32, 23, 68]","[4, 5, 6, 2]"
39772,12,3,"[1, 32, 64, 1, 5, 16, 1, 3, 42, 2, 3, 81]","[3, 4, 5]"
41363,12,3,"[2, 44, 78, 2, 5, 37, 1, 3, 60, 2, 3, 82]","[2, 4, 6]"
42877,9,3,"[46, 12, 1, 40, 1, 43, 2, 63, 25]","[4, 6, 5]"
41903,1,0,[25],[]
37154,14,3,"[1, 104, 26, 76, 9, 1, 172, 1, 137, 2, 95, 42, 21, 35]","[4, 5, 9]"
41636,79,0,"[28, 31, 28, 8, 1, 22, 3, 1, 10, 3, 1, 15, 3, 5, 7, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 4, 7, 2, 1, 2, 2, 2, 2, 2, 3, 2, 1, 1, 1, 1, 3, 3, 3, 2, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 4, 38, 21, 16, 52, 1, 2, 7, 13, 4, 57, 1, 21, 2, 1, 86, 7, 5, 12]",[]
40699,7,3,"[94, 2, 107, 2, 68, 2, 81]","[9, 9, 6]"
41234,24,2,"[115, 11, 4, 5, 1, 97, 1, 61, 33, 1, 21, 13, 25, 3, 4, 28, 3, 2, 4, 4, 2, 4, 7, 16]","[6, 4]"
34104,26,3,"[2, 9, 2, 5, 2, 2, 2, 6, 2, 3, 2, 45, 6, 3, 7, 4, 4, 10, 27, 10, 2, 59, 3, 24, 3, 53]","[6, 4, 5]"
39328,7,2,"[2, 34, 3, 42, 14, 5, 6]","[7, 5]"
38287,6,3,"[2, 16, 2, 21, 2, 36]","[3, 3, 3]"
40395,12,3,"[2, 66, 70, 2, 4, 25, 1, 3, 31, 2, 3, 81]","[3, 4, 7]"
37383,12,3,"[2, 44, 78, 2, 5, 37, 1, 3, 60, 2, 3, 82]","[2, 4, 6]"
42699,1,0,[336],[]
38742,9,3,"[1, 76, 1, 25, 1, 30, 2, 40, 16]","[5, 6, 4]"
33135,15,3,"[1, 59, 1, 35, 22, 1, 37, 2, 2, 40, 1, 32, 6, 16, 32]","[4, 7, 6]"
39633,1,0,[187],[]
41656,21,1,"[9, 14, 18, 123, 3, 2, 20, 18, 31, 17, 7, 9, 6, 9, 17, 2, 15, 21, 2, 110, 14]",[16]
38085,12,3,"[1, 32, 56, 1, 5, 16, 1, 3, 28, 2, 3, 71]","[3, 4, 5]"
40670,1,0,[322],[]
37337,1,0,[38],[]
41572,13,2,"[93, 6, 2, 37, 2, 16, 17, 25, 50, 2, 59, 23, 19]","[4, 6]"
42394,24,4,"[59, 15, 5, 1, 3, 87, 4, 27, 3, 88, 4, 26, 4, 8, 40, 5, 49, 3, 2, 2, 2, 5, 20, 52]","[5, 3, 6, 10]"
33225,11,3,"[2, 38, 2, 5, 33, 1, 3, 22, 2, 3, 61]","[3, 3, 5]"
35130,19,3,"[13, 4, 79, 4, 39, 7, 65, 74, 48, 51, 1, 7, 27, 82, 49, 9, 4, 15, 34]","[4, 8, 8]"
33680,1,0,[374],[]
40259,1,0,[189],[]
34947,12,3,"[2, 37, 67, 2, 6, 18, 1, 3, 33, 2, 3, 78]","[3, 4, 6]"
33421,1,0,[351],[]
40803,9,2,"[1, 14, 1, 27, 2, 27, 1, 50, 7]","[4, 5]"
38431,1,0,[259],[]
39938,1,0,[315],[]
38622,15,3,"[3, 3, 4, 1, 1, 2, 60, 7, 3, 48, 1, 29, 3, 28, 19]","[6, 4, 4]"
41213,33,8,"[4, 12, 62, 25, 62, 21, 3, 2, 72, 2, 99, 2, 63, 5, 1, 69, 2, 93, 3, 20, 1, 119, 6, 10, 28, 3, 6, 13, 317, 1, 13, 6, 15]","[4, 3, 3, 3, 4, 3, 3, 13]"
38255,21,3,"[15, 66, 10, 128, 14, 133, 44, 20, 5, 2, 4, 9, 2, 2, 2, 2, 2, 5, 6, 7, 5]","[3, 6, 7]"
33328,16,3,"[60, 7, 2, 72, 2, 69, 2, 117, 1, 8, 1, 28, 1, 30, 32, 6]","[6, 7, 8]"
38114,16,6,"[10, 18, 3, 5, 24, 5, 21, 5, 22, 3, 53, 3, 76, 3, 39, 54]","[3, 2, 6, 2, 6, 6]"
35825,14,3,"[43, 15, 8, 3, 3, 3, 6, 3, 12, 5, 30, 6, 58, 30]","[5, 6, 7]"
34684,31,3,"[2, 1, 2, 5, 2, 2, 2, 8, 2, 2, 4, 54, 5, 54, 3, 55, 5, 77, 3, 6, 32, 3, 21, 4, 5, 21, 48, 10, 21, 48, 10]","[8, 9, 8]"
33126,11,3,"[4, 23, 61, 4, 37, 46, 3, 127, 54, 18, 102]","[4, 3, 8]"
41115,11,3,"[85, 1, 1, 2, 14, 2, 28, 28, 18, 1, 5]","[3, 4, 2]"
33953,12,3,"[2, 55, 60, 2, 5, 63, 1, 3, 33, 2, 3, 65]","[4, 4, 4]"
42793,19,3,"[7, 3, 5, 3, 4, 20, 5, 24, 3, 104, 3, 30, 14, 5, 3, 2, 2, 5, 4]","[5, 6, 6]"
41463,22,3,"[59, 19, 6, 1, 3, 71, 3, 37, 4, 26, 4, 8, 40, 5, 49, 3, 2, 2, 2, 5, 20, 26]","[6, 7, 10]"
40956,1,0,[215],[]
40063,11,3,"[10, 10, 17, 10, 46, 2, 67, 2, 79, 2, 84]","[4, 8, 9]"
36086,10,3,"[104, 3, 2, 13, 22, 47, 2, 21, 2, 33]","[4, 4, 8]"
35922,12,3,"[2, 67, 67, 2, 5, 18, 1, 3, 33, 2, 3, 80]","[3, 4, 6]"
34362,17,4,"[1, 30, 1, 31, 2, 61, 2, 34, 15, 5, 37, 4, 13, 4, 6, 1, 34]","[4, 5, 7, 4]"
34282,1,0,[692],[]
34001,12,4,"[54, 50, 8, 80, 2, 65, 2, 71, 2, 133, 17, 6]","[5, 4, 5, 7]"
38554,18,3,"[31, 22, 88, 44, 5, 112, 6, 82, 5, 85, 4, 14, 12, 30, 2, 118, 3, 42]","[8, 6, 10]"
39680,31,4,"[20, 17, 11, 18, 15, 2, 3, 2, 2, 13, 12, 14, 15, 29, 14, 4, 14, 4, 2, 2, 53, 2, 3, 46, 1, 2, 42, 13, 24, 5, 49]","[10, 4, 3, 2]"
33406,38,0,"[3, 63, 61, 4, 8, 4, 14, 12, 19, 31, 21, 21, 23, 33, 5, 18, 14, 12, 27, 32, 29, 6, 8, 23, 15, 16, 10, 14, 10, 3, 122, 11, 21, 6, 76, 6, 16, 7]",[]
37598,15,2,"[60, 4, 54, 8, 2, 3, 86, 2, 3, 52, 2, 131, 18, 1, 4]","[7, 5]"
41706,14,3,"[110, 8, 5, 52, 5, 44, 5, 74, 6, 32, 9, 7, 10, 8]","[7, 5, 10]"
39860,1,0,[263],[]
34824,15,3,"[25, 18, 42, 14, 1, 33, 70, 1, 72, 1, 278, 15, 18, 5, 52]","[7, 5, 11]"
38141,11,3,"[2, 38, 2, 5, 33, 1, 3, 22, 2, 3, 61]","[3, 3, 5]"
36512,14,3,"[1, 52, 1, 43, 2, 43, 1, 24, 8, 11, 7, 5, 1, 21]","[5, 5, 6]"
35915,12,3,"[2, 41, 68, 2, 5, 16, 1, 3, 47, 2, 3, 89]","[3, 4, 6]"
34930,19,2,"[29, 7, 97, 12, 7, 31, 88, 5, 41, 34, 70, 26, 2, 2, 2, 7, 2, 2, 1]","[9, 5]"
38844,12,3,"[2, 53, 2, 6, 43, 1, 3, 44, 2, 3, 38, 48]","[3, 4, 4]"
34214,62,0,"[10, 2, 15, 5, 6, 5, 2, 2, 2, 18, 14, 18, 8, 2, 1, 9, 8, 12, 7, 10, 1, 11, 1, 10, 2, 1, 7, 5, 10, 8, 7, 10, 8, 8, 1, 3, 14, 13, 5, 10, 11, 2, 12, 9, 4, 7, 2, 5, 13, 14, 14, 3, 10, 2, 8, 1, 1, 19, 12, 14, 10, 7]",[]
33938,11,3,"[2, 51, 2, 6, 51, 1, 3, 57, 2, 3, 51]","[4, 4, 4]"
37563,12,2,"[1, 54, 1, 42, 36, 18, 1, 85, 2, 3, 40, 61]","[4, 6]"
37924,18,3,"[5, 19, 5, 10, 5, 61, 1, 68, 1, 6, 1, 2, 2, 11, 4, 66, 34, 4]","[6, 3, 10]"
36053,12,3,"[2, 43, 70, 2, 7, 25, 1, 3, 35, 2, 3, 81]","[3, 4, 7]"
39057,10,3,"[3, 47, 26, 2, 23, 2, 24, 2, 26, 24]","[5, 5, 5]"
35030,24,3,"[114, 3, 2, 112, 40, 9, 12, 7, 22, 2, 63, 2, 39, 8, 20, 2, 9, 78, 24, 42, 7, 2, 5, 2]","[6, 3, 8]"
35184,25,5,"[17, 4, 40, 32, 4, 86, 4, 61, 7, 48, 31, 74, 48, 81, 1, 7, 51, 16, 27, 30, 21, 11, 4, 15, 34]","[5, 5, 7, 6, 5]"
41748,26,3,"[7, 2, 68, 39, 12, 7, 1, 42, 1, 63, 1, 8, 4, 6, 17, 9, 6, 22, 43, 45, 31, 7, 23, 2, 3, 5]","[6, 5, 12]"
42728,7,2,"[2, 68, 3, 27, 14, 5, 2]","[13, 3]"
41527,29,3,"[86, 4, 1, 1, 7, 1, 15, 1, 1, 1, 3, 1, 71, 8, 49, 15, 2, 3, 39, 2, 3, 21, 14, 2, 3, 181, 17, 1, 9]","[3, 4, 7]"
33137,17,4,"[1, 56, 1, 2, 5, 50, 51, 72, 3, 33, 3, 37, 3, 30, 14, 2, 38]","[3, 4, 8, 5]"
38597,11,3,"[2, 51, 2, 6, 51, 1, 3, 57, 2, 3, 51]","[4, 4, 4]"
38658,14,4,"[11, 36, 5, 3, 2, 6, 16, 5, 25, 2, 27, 2, 91, 4]","[6, 5, 4, 12]"
38291,62,1,"[14, 33, 13, 20, 116, 7, 27, 60, 24, 2, 24, 8, 1, 15, 8, 1, 22, 23, 23, 3, 5, 30, 5, 10, 26, 7, 12, 36, 10, 9, 7, 8, 3, 11, 7, 9, 15, 4, 11, 18, 7, 10, 5, 4, 31, 16, 8, 12, 11, 11, 24, 2, 2, 29, 77, 35, 17, 5, 10, 3, 1, 21]",[2]
37961,27,4,"[38, 2, 91, 1, 40, 3, 74, 1, 28, 6, 13, 36, 52, 4, 16, 21, 5, 4, 2, 2, 18, 1, 1, 22, 1, 3, 42]","[9, 8, 8, 6]"
38949,1,0,[337],[]
42592,15,3,"[11, 4, 82, 89, 21, 47, 8, 5, 160, 4, 70, 4, 56, 21, 39]","[7, 9, 7]"
40096,20,3,"[1, 1, 39, 2, 39, 1, 43, 7, 35, 2, 45, 1, 104, 40, 2, 29, 82, 33, 1, 49]","[2, 3, 3]"
34252,13,3,"[10, 40, 4, 19, 15, 3, 2, 26, 2, 21, 2, 110, 24]","[5, 4, 15]"
34312,23,3,"[8, 4, 2, 1, 2, 2, 2, 28, 36, 3, 46, 3, 32, 4, 16, 12, 14, 74, 19, 3, 7, 13, 2]","[7, 5, 2]"
36411,14,5,"[58, 5, 28, 10, 22, 2, 51, 2, 39, 2, 49, 2, 1, 11]","[6, 7, 8, 9, 6]"
39316,7,2,"[2, 50, 3, 46, 14, 5, 2]","[10, 6]"
42564,9,1,"[46, 1, 22, 1, 6, 37, 2, 7, 9]",[5]
40155,14,3,"[63, 18, 2, 22, 2, 29, 2, 12, 1, 22, 21, 13, 1, 11]","[5, 5, 5]"
34363,17,3,"[1, 16, 1, 36, 2, 61, 2, 34, 15, 5, 37, 4, 12, 4, 20, 1, 35]","[8, 7, 4]"
33111,12,3,"[2, 66, 68, 2, 5, 16, 1, 3, 47, 2, 3, 89]","[3, 4, 6]"
40264,1,0,[281],[]
41740,5,2,"[13, 61, 48, 27, 31]","[6, 5]"
36970,12,3,"[1, 48, 7, 1, 77, 1, 55, 2, 68, 42, 21, 35]","[6, 5, 6]"
41581,24,4,"[59, 16, 6, 1, 3, 55, 4, 19, 3, 57, 4, 26, 4, 8, 40, 5, 49, 3, 2, 2, 2, 5, 20, 26]","[5, 2, 5, 10]"
39418,12,3,"[5, 3, 47, 92, 2, 53, 2, 71, 2, 93, 2, 55]","[8, 8, 6]"
34203,12,3,"[2, 43, 70, 2, 7, 25, 1, 3, 35, 2, 3, 81]","[3, 4, 7]"
38293,6,3,"[2, 30, 2, 49, 2, 13]","[5, 4, 4]"
34990,12,3,"[2, 41, 68, 2, 5, 16, 1, 3, 47, 2, 3, 89]","[3, 4, 6]"
33200,1,0,[601],[]
38592,12,2,"[7, 6, 9, 8, 6, 2, 69, 2, 40, 30, 19, 6]","[2, 3]"
37389,11,3,"[2, 64, 2, 5, 33, 1, 3, 16, 2, 3, 54]","[3, 3, 4]"
39204,12,3,"[2, 66, 67, 2, 5, 18, 1, 3, 33, 2, 3, 80]","[3, 4, 6]"
38512,14,2,"[38, 17, 23, 43, 3, 2, 11, 2, 4, 6, 5, 3, 2, 43]","[3, 9]"
39855,1,0,[335],[]
33689,28,0,"[52, 40, 6, 32, 30, 21, 21, 26, 4, 6, 6, 6, 7, 8, 6, 4, 8, 5, 11, 18, 44, 22, 7, 2, 3, 2, 2, 4]",[]
36184,11,3,"[16, 10, 2, 15, 2, 12, 5, 18, 24, 1, 9]","[4, 4, 4]"
37242,12,3,"[2, 65, 70, 2, 4, 25, 1, 3, 31, 2, 3, 81]","[3, 4, 7]"
41025,1,0,[254],[]
40428,12,3,"[2, 41, 68, 2, 5, 16, 1, 3, 47, 2, 3, 89]","[3, 4, 6]"
35887,17,4,"[56, 3, 38, 4, 52, 62, 2, 13, 16, 28, 5, 48, 121, 2, 45, 34, 20]","[8, 2, 4, 6]"
38960,40,4,"[2, 43, 74, 42, 13, 24, 9, 10, 8, 6, 3, 41, 3, 34, 3, 75, 3, 69, 37, 15, 16, 8, 25, 2, 3, 33, 15, 18, 25, 22, 25, 1, 31, 1, 64, 5, 6, 4, 7, 2]","[4, 5, 4, 9]"
35826,1,0,[3],[]
39076,12,6,"[11, 20, 8, 35, 5, 34, 5, 30, 8, 32, 4, 46]","[4, 3, 5, 10, 2, 2]"
33399,8,3,"[4, 79, 5, 48, 5, 17, 2, 78]","[8, 4, 4]"
42783,11,2,"[63, 3, 32, 3, 38, 2, 19, 13, 11, 1, 11]","[5, 5]"
34579,8,3,"[2, 53, 2, 14, 4, 198, 2, 124]","[7, 6, 13]"
33409,20,3,"[2, 6, 3, 3, 3, 2, 3, 1, 3, 5, 3, 2, 3, 43, 3, 70, 3, 121, 2, 2]","[4, 6, 5]"
35682,18,3,"[2, 2, 2, 3, 25, 68, 1, 60, 3, 1, 28, 1, 13, 17, 28, 3, 23, 14]","[4, 3, 4]"
37181,11,3,"[1, 104, 1, 132, 1, 108, 2, 86, 42, 21, 35]","[7, 7, 8]"
39854,14,4,"[42, 3, 2, 101, 2, 22, 14, 2, 23, 3, 64, 2, 48, 131]","[12, 12, 7, 8]"
36069,12,3,"[50, 6, 3, 4, 5, 12, 2, 38, 2, 30, 2, 30]","[5, 5, 5]"
39198,11,3,"[2, 50, 2, 6, 51, 1, 3, 57, 2, 3, 51]","[4, 4, 4]"
36849,12,3,"[2, 42, 70, 2, 7, 25, 1, 3, 35, 2, 3, 81]","[3, 4, 7]"
35754,10,3,"[24, 2, 12, 2, 18, 2, 19, 27, 20, 1]","[4, 6, 6]"
39358,8,3,"[20, 4, 17, 3, 25, 5, 20, 26]","[3, 6, 5]"
35334,6,0,"[5, 11, 6, 3, 21, 29]",[]
36261,23,0,"[12, 9, 3, 15, 9, 6, 3, 1, 5, 3, 2, 1, 2, 6, 1, 6, 5, 3, 3, 1, 17, 12, 3]",[]
41567,7,3,"[120, 2, 73, 2, 60, 2, 49]","[6, 5, 5]"
33600,13,3,"[51, 36, 3, 1, 134, 1, 115, 1, 111, 16, 12, 3, 15]","[6, 6, 6]"
33315,8,3,"[60, 19, 2, 63, 2, 56, 2, 74]","[6, 7, 5]"
42141,12,2,"[7, 6, 7, 8, 6, 2, 70, 2, 40, 30, 19, 6]","[2, 3]"
41733,24,2,"[35, 5, 5, 1, 3, 70, 1, 3, 70, 1, 3, 14, 12, 3, 2, 3, 3, 11, 1, 17, 23, 17, 16, 8]","[5, 5]"
36210,11,3,"[2, 51, 2, 6, 51, 1, 3, 57, 2, 3, 51]","[4, 4, 4]"
41276,10,3,"[1, 59, 8, 38, 7, 49, 11, 41, 25, 10]","[2, 3, 3]"
35941,12,3,"[2, 37, 67, 2, 6, 18, 1, 3, 33, 2, 3, 78]","[3, 4, 6]"
37565,8,1,"[1, 66, 1, 48, 1, 29, 2, 49]",[4]
37686,13,3,"[72, 1, 23, 1, 32, 1, 25, 21, 4, 9, 30, 8, 3]","[3, 8, 5]"
