id,paragraph_cnt,list_cnt,paragraph_lens,list_lens
23616,44,4,"[3, 11, 10, 10, 5, 6, 10, 10, 10, 7, 3, 22, 4, 29, 6, 32, 4, 33, 17, 7, 2, 1, 8, 7, 4, 4, 3, 2, 2, 2, 1, 2, 4, 2, 3, 2, 14, 2, 1, 2, 4, 3, 2, 2]","[3, 4, 4, 4]"
30050,7,1,"[8, 3, 65, 4, 16, 4, 1]",[5]
24082,24,4,"[46, 27, 3, 25, 3, 50, 5, 5, 14, 16, 4, 2, 4, 2, 2, 4, 5, 3, 3, 3, 3, 2, 2, 22]","[4, 6, 2, 4]"
36482,1,0,[349],[]
27351,6,0,"[99, 214, 3, 1, 9, 5]",[]
24430,20,2,"[6, 21, 32, 16, 24, 85, 21, 5, 9, 2, 3, 6, 4, 7, 10, 9, 11, 14, 7, 6]","[4, 5]"
37168,22,3,"[12, 7, 15, 5, 42, 6, 11, 6, 27, 3, 24, 7, 7, 3, 2, 2, 6, 13, 10, 35, 46, 25]","[8, 3, 3]"
38797,19,3,"[18, 23, 6, 3, 28, 22, 20, 8, 8, 4, 5, 3, 8, 2, 14, 3, 11, 16, 7]","[5, 5, 5]"
33571,10,2,"[4, 12, 2, 9, 2, 5, 4, 21, 4, 1]","[3, 2]"
30386,13,3,"[1, 53, 2, 78, 2, 36, 2, 80, 34, 12, 7, 24, 36]","[4, 4, 9]"
34041,1,0,[338],[]
31909,1,0,[290],[]
36952,1,0,[145],[]
23484,22,4,"[31, 4, 6, 2, 2, 2, 2, 44, 35, 3, 13, 27, 11, 6, 51, 5, 3, 13, 27, 11, 6, 51]","[2, 7, 2, 7]"
23201,14,4,"[8, 8, 10, 33, 7, 53, 7, 44, 5, 50, 4, 14, 4, 1]","[5, 7, 5, 6]"
23286,15,4,"[4, 3, 5, 6, 12, 24, 18, 4, 35, 3, 19, 4, 10, 4, 1]","[3, 2, 7, 2]"
31109,21,3,"[21, 20, 22, 31, 22, 1, 9, 10, 18, 1, 31, 1, 23, 13, 19, 9, 4, 2, 21, 24, 22]","[4, 5, 9]"
23809,21,2,"[6, 21, 32, 16, 24, 85, 21, 5, 12, 18, 16, 3, 12, 4, 14, 10, 9, 11, 14, 7, 6]","[5, 5]"
37574,25,0,"[114, 39, 59, 2, 17, 24, 15, 9, 22, 2, 13, 7, 7, 11, 10, 6, 2, 19, 14, 10, 8, 2, 9, 4, 15]",[]
29036,17,0,"[8, 4, 52, 27, 20, 17, 14, 29, 25, 19, 4, 17, 10, 3, 5, 5, 51]",[]
35320,50,6,"[3, 8, 16, 2, 11, 2, 11, 5, 17, 7, 68, 6, 35, 45, 5, 42, 11, 5, 17, 7, 68, 6, 35, 45, 27, 11, 2, 28, 5, 2, 1, 1, 3, 2, 3, 10, 2, 82, 2, 59, 21, 2, 50, 2, 48, 2, 47, 2, 4, 75]","[4, 2, 3, 4, 2, 3]"
28249,35,0,"[8, 12, 13, 8, 14, 9, 48, 8, 14, 5, 6, 4, 11, 5, 10, 15, 6, 6, 17, 22, 10, 3, 3, 5, 9, 3, 7, 8, 11, 27, 2, 13, 15, 5, 17]",[]
28342,13,4,"[4, 34, 71, 16, 3, 33, 5, 45, 5, 46, 6, 24, 46]","[3, 3, 6, 3]"
21549,21,4,"[1, 184, 58, 1, 9, 33, 113, 1, 9, 58, 2, 9, 87, 8, 11, 45, 24, 52, 18, 34, 42]","[4, 4, 11, 3]"
38855,15,3,"[2, 62, 32, 41, 30, 8, 29, 5, 47, 5, 82, 5, 30, 38, 15]","[5, 5, 7]"
36601,1,0,[313],[]
29401,1,0,[241],[]
38706,17,3,"[51, 9, 2, 30, 2, 33, 2, 38, 38, 17, 17, 5, 3, 2, 2, 5, 1]","[5, 4, 11]"
36250,1,0,[321],[]
37996,1,0,[262],[]
25728,19,3,"[12, 6, 4, 37, 3, 39, 3, 62, 21, 5, 36, 30, 12, 13, 10, 32, 67, 25, 18]","[5, 6, 4]"
26154,9,2,"[8, 7, 29, 5, 34, 4, 9, 4, 1]","[4, 6]"
23357,20,0,"[6, 20, 23, 4, 3, 3, 3, 4, 4, 2, 5, 5, 15, 17, 11, 13, 27, 11, 63, 19]",[]
23551,16,4,"[1, 136, 54, 1, 22, 41, 19, 1, 128, 1, 55, 2, 11, 27, 4, 34]","[5, 7, 7, 4]"
35594,53,0,"[12, 77, 7, 31, 37, 2, 1, 1, 1, 1, 1, 3, 1, 6, 3, 7, 1, 54, 6, 3, 2, 23, 7, 1, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 15, 27, 2, 10, 4, 3, 4, 17, 6, 2, 2, 18, 1, 1, 22, 1, 3, 42]",[]
27778,9,0,"[8, 5, 13, 2, 2, 4, 10, 4, 1]",[]
24740,41,0,"[3, 13, 7, 13, 20, 23, 17, 20, 5, 6, 3, 8, 7, 8, 7, 7, 10, 9, 6, 5, 8, 7, 18, 10, 3, 6, 3, 6, 3, 7, 6, 8, 3, 3, 1, 6, 4, 11, 2, 3, 2]",[]
30420,30,0,"[8, 21, 7, 5, 6, 2, 7, 4, 8, 6, 4, 1, 1, 3, 6, 3, 4, 7, 1, 3, 5, 4, 2, 3, 2, 1, 2, 26, 23, 46]",[]
34711,1,0,[188],[]
21576,12,3,"[36, 17, 1, 18, 2, 16, 2, 12, 9, 7, 4, 18]","[4, 5, 4]"
26244,9,2,"[4, 7, 29, 5, 34, 4, 9, 4, 1]","[4, 6]"
32446,11,2,"[61, 3, 64, 4, 67, 3, 70, 2, 67, 38, 22]","[4, 5]"
35364,8,3,"[33, 29, 3, 15, 4, 51, 4, 23]","[6, 5, 4]"
29080,31,0,"[42, 74, 77, 2, 15, 14, 15, 8, 4, 6, 2, 13, 8, 13, 7, 10, 18, 6, 4, 2, 21, 14, 10, 8, 2, 9, 4, 1, 2, 6, 18]",[]
34796,1,0,[336],[]
26914,20,3,"[2, 1, 45, 61, 76, 86, 37, 2, 5, 25, 18, 4, 57, 83, 1, 7, 250, 2, 83, 22]","[3, 4, 15]"
24983,16,4,"[19, 53, 24, 1, 8, 37, 1, 9, 36, 1, 7, 39, 35, 151, 3, 68]","[6, 6, 7, 5]"
25123,38,0,"[9, 26, 3, 6, 4, 9, 6, 7, 8, 5, 6, 3, 3, 7, 6, 7, 9, 8, 3, 29, 5, 4, 2, 2, 4, 5, 4, 4, 4, 6, 2, 9, 9, 4, 40, 5, 35, 10]",[]
38219,1,0,[407],[]
29915,10,0,"[8, 11, 3, 8, 4, 4, 12, 5, 4, 1]",[]
26295,12,3,"[4, 22, 3, 19, 6, 54, 5, 29, 4, 9, 4, 1]","[4, 7, 6]"
24665,14,3,"[4, 7, 7, 13, 12, 11, 9, 71, 5, 25, 4, 17, 4, 1]","[3, 4, 5]"
21734,10,2,"[8, 34, 7, 43, 5, 79, 4, 17, 4, 1]","[5, 9]"
23397,33,0,"[2, 8, 58, 2, 35, 32, 10, 15, 4, 16, 8, 9, 4, 9, 5, 11, 13, 8, 11, 6, 9, 10, 6, 7, 8, 9, 6, 9, 9, 14, 24, 17, 11]",[]
25133,26,0,"[8, 46, 35, 4, 12, 4, 3, 5, 10, 6, 1, 4, 5, 7, 3, 13, 8, 3, 5, 3, 3, 41, 6, 6, 2, 16]",[]
29083,37,3,"[16, 31, 25, 5, 30, 6, 22, 5, 46, 32, 27, 4, 20, 4, 3, 2, 22, 1, 1, 1, 2, 1, 1, 1, 5, 1, 8, 1, 1, 1, 4, 3, 3, 2, 1, 3, 3]","[6, 5, 7]"
27818,11,3,"[30, 3, 70, 3, 86, 5, 27, 5, 50, 27, 44]","[4, 8, 3]"
33431,52,2,"[16, 30, 6, 3, 2, 3, 7, 2, 2, 4, 4, 38, 4, 40, 2, 5, 22, 3, 30, 6, 27, 5, 30, 2, 26, 3, 33, 9, 11, 3, 5, 2, 2, 4, 4, 1, 1, 3, 2, 4, 21, 3, 9, 120, 28, 3, 3, 188, 2, 89, 3, 80]","[6, 7]"
31903,1,0,[279],[]
25637,44,4,"[3, 11, 10, 10, 5, 6, 10, 10, 10, 7, 3, 22, 4, 29, 6, 32, 4, 33, 17, 7, 2, 1, 8, 7, 4, 4, 3, 2, 2, 2, 1, 2, 4, 2, 3, 2, 14, 2, 1, 2, 4, 3, 2, 2]","[3, 4, 4, 4]"
23828,24,4,"[46, 24, 3, 48, 3, 33, 5, 5, 14, 16, 4, 2, 3, 2, 2, 4, 5, 3, 3, 4, 3, 2, 2, 22]","[8, 8, 2, 4]"
32198,1,0,[275],[]
22159,11,3,"[4, 7, 41, 3, 32, 3, 16, 4, 15, 4, 1]","[4, 4, 4]"
30022,9,2,"[4, 3, 9, 5, 8, 4, 13, 4, 1]","[2, 2]"
35668,68,0,"[12, 77, 7, 31, 37, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 5, 2, 2, 2, 1, 6, 3, 7, 1, 54, 1, 2, 7, 6, 3, 2, 23, 7, 1, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 15, 27, 2, 10, 4, 3, 4, 17, 6, 2, 2, 18, 1, 1, 22, 1, 3, 42]",[]
33446,52,2,"[58, 3, 6, 2, 5, 4, 1, 7, 5, 4, 4, 26, 4, 9, 2, 5, 22, 3, 30, 6, 27, 5, 30, 2, 26, 3, 33, 9, 11, 3, 5, 2, 4, 2, 4, 1, 1, 3, 2, 4, 21, 3, 9, 120, 28, 3, 3, 188, 2, 89, 3, 80]","[6, 4]"
39052,31,0,"[8, 4, 30, 3, 64, 19, 6, 8, 7, 3, 5, 4, 2, 9, 4, 2, 8, 5, 6, 7, 7, 2, 5, 28, 2, 9, 8, 34, 27, 23, 7]",[]
33834,35,3,"[20, 5, 44, 6, 18, 5, 54, 32, 27, 4, 19, 4, 2, 2, 22, 1, 1, 1, 2, 1, 4, 1, 5, 1, 5, 1, 1, 1, 4, 3, 3, 2, 1, 3, 3]","[2, 5, 9]"
23604,44,4,"[3, 13, 10, 10, 5, 6, 10, 10, 10, 7, 3, 22, 4, 29, 6, 32, 4, 33, 17, 7, 2, 1, 8, 7, 4, 4, 3, 2, 2, 2, 1, 2, 4, 2, 3, 2, 14, 2, 1, 2, 4, 3, 2, 2]","[3, 4, 4, 4]"
24926,9,3,"[2, 48, 7, 2, 34, 2, 49, 2, 45]","[4, 5, 6]"
23366,25,0,"[6, 58, 4, 5, 1, 3, 1, 4, 9, 3, 5, 15, 3, 5, 2, 2, 2, 2, 16, 11, 13, 27, 11, 63, 19]",[]
29428,24,5,"[2, 29, 2, 28, 27, 35, 27, 8, 30, 22, 2, 4, 27, 6, 5, 2, 18, 3, 18, 2, 59, 1, 4, 64]","[4, 3, 2, 6, 13]"
35061,19,4,"[8, 14, 9, 14, 7, 23, 12, 5, 9, 16, 49, 9, 14, 5, 4, 11, 5, 4, 1]","[2, 2, 3, 8]"
28831,13,3,"[1, 53, 2, 78, 2, 36, 2, 80, 34, 12, 7, 24, 36]","[4, 4, 9]"
37491,16,3,"[18, 6, 13, 54, 21, 4, 15, 53, 4, 19, 41, 13, 41, 14, 3, 3]","[12, 9, 3]"
25464,20,1,"[14, 6, 3, 17, 57, 5, 32, 6, 7, 7, 5, 4, 3, 5, 5, 11, 5, 6, 10, 6]",[6]
32738,1,0,[272],[]
23451,23,4,"[10, 5, 6, 6, 2, 53, 2, 32, 19, 43, 5, 100, 2, 9, 28, 16, 4, 23, 49, 8, 13, 5, 6]","[4, 3, 15, 5]"
30057,8,0,"[8, 19, 23, 4, 4, 10, 4, 1]",[]
31478,18,3,"[3, 45, 24, 6, 43, 6, 42, 6, 32, 3, 16, 40, 27, 3, 20, 13, 21, 21]","[8, 5, 5]"
31966,1,0,[334],[]
28647,16,4,"[71, 38, 24, 1, 13, 35, 1, 23, 20, 1, 25, 49, 35, 145, 3, 68]","[6, 4, 6, 5]"
31919,1,0,[271],[]
21986,9,3,"[118, 11, 103, 31, 77, 21, 16, 12, 105]","[5, 6, 8]"
28252,22,0,"[7, 10, 31, 6, 15, 10, 12, 27, 16, 4, 7, 9, 5, 5, 17, 9, 10, 7, 3, 17, 43, 12]",[]
35243,16,4,"[8, 10, 9, 59, 7, 13, 15, 5, 20, 16, 52, 4, 12, 5, 4, 1]","[6, 8, 5, 8]"
35546,73,0,"[12, 77, 7, 31, 37, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 6, 5, 2, 1, 1, 6, 7, 3, 1, 54, 1, 2, 7, 6, 3, 2, 23, 7, 1, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 15, 27, 2, 10, 4, 3, 4, 17, 6, 2, 2, 18, 1, 1, 22, 1, 3, 42]",[]
28402,27,0,"[34, 6, 2, 7, 1, 3, 6, 6, 5, 16, 5, 7, 7, 0, 1, 2, 3, 2, 2, 5, 3, 2, 7, 7, 0, 1, 39]",[]
34104,7,3,"[106, 4, 28, 2, 15, 2, 32]","[7, 4, 5]"
32241,1,0,[233],[]
31197,7,3,"[73, 4, 32, 2, 73, 2, 43]","[6, 6, 6]"
26834,59,2,"[6, 8, 14, 12, 28, 4, 9, 10, 11, 3, 4, 9, 3, 3, 8, 13, 3, 7, 10, 2, 13, 6, 6, 5, 17, 2, 7, 1, 1, 6, 4, 1, 7, 9, 3, 19, 2, 7, 2, 2, 2, 7, 2, 2, 3, 5, 10, 7, 7, 3, 3, 8, 3, 10, 9, 1, 1, 2, 20]","[5, 8]"
34545,1,0,[220],[]
22323,12,3,"[4, 7, 2, 41, 9, 59, 5, 32, 4, 22, 4, 1]","[3, 3, 5]"
38113,1,0,[428],[]
34520,1,0,[287],[]
32700,24,3,"[8, 3, 6, 6, 3, 42, 59, 16, 5, 41, 2, 23, 15, 23, 4, 24, 2, 3, 2, 5, 2, 8, 8, 7]","[7, 5, 5]"
33183,1,0,[265],[]
30981,26,3,"[6, 3, 5, 19, 15, 10, 24, 5, 5, 45, 2, 7, 101, 3, 5, 58, 3, 2, 2, 9, 4, 8, 8, 8, 11, 9]","[5, 6, 4]"
27890,25,5,"[3, 66, 4, 44, 1, 25, 61, 1, 56, 4, 21, 3, 55, 3, 96, 3, 63, 65, 3, 37, 17, 8, 18, 2, 18]","[6, 3, 4, 4, 8]"
21615,5,0,"[31, 36, 3, 24, 30]",[]
29641,42,0,"[7, 5, 10, 8, 23, 10, 15, 7, 9, 11, 10, 10, 3, 15, 10, 3, 5, 4, 3, 4, 6, 5, 6, 63, 6, 4, 3, 8, 7, 1, 10, 26, 10, 20, 4, 2, 2, 2, 5, 11, 7, 6]",[]
36259,1,0,[259],[]
37923,29,0,"[6, 3, 20, 11, 24, 5, 6, 4, 8, 6, 3, 6, 2, 7, 4, 2, 2, 4, 5, 5, 2, 3, 5, 5, 9, 6, 23, 11, 24]",[]
36113,23,2,"[2, 93, 2, 113, 17, 2, 67, 15, 2, 10, 66, 47, 11, 3, 1, 3, 4, 18, 19, 21, 1, 7, 1]","[5, 7]"
29385,15,3,"[9, 21, 54, 1, 32, 1, 78, 1, 188, 27, 3, 40, 3, 12, 81]","[2, 4, 11]"
21629,21,3,"[12, 7, 5, 24, 4, 18, 5, 63, 5, 15, 16, 11, 7, 16, 35, 27, 13, 10, 35, 47, 25]","[4, 3, 3]"
36798,15,3,"[37, 50, 35, 1, 97, 1, 112, 1, 88, 7, 11, 13, 1, 59, 91]","[4, 6, 5]"
24313,50,1,"[8, 10, 6, 3, 9, 8, 23, 21, 3, 26, 6, 8, 14, 10, 6, 3, 4, 3, 5, 6, 7, 2, 2, 1, 1, 1, 1, 2, 2, 3, 1, 2, 2, 1, 2, 1, 2, 2, 2, 3, 5, 2, 3, 2, 4, 7, 2, 2, 5, 6]",[5]
37797,30,0,"[7, 6, 72, 4, 22, 3, 8, 10, 7, 8, 3, 4, 6, 9, 6, 5, 3, 6, 18, 31, 14, 21, 18, 25, 26, 34, 7, 20, 21, 20]",[]
27054,5,2,"[54, 4, 125, 5, 44]","[6, 5]"
37431,31,0,"[6, 9, 3, 13, 4, 10, 5, 8, 15, 8, 6, 3, 4, 6, 2, 5, 5, 6, 4, 5, 5, 3, 3, 3, 5, 5, 1, 6, 23, 11, 24]",[]
22547,12,3,"[3, 21, 5, 17, 26, 2, 50, 2, 43, 4, 20, 59]","[5, 5, 5]"
30015,12,0,"[4, 8, 14, 6, 8, 5, 3, 9, 4, 18, 4, 1]",[]
33192,1,0,[376],[]
38499,1,0,[102],[]
34094,22,6,"[2, 31, 2, 28, 23, 16, 2, 12, 2, 4, 35, 6, 6, 2, 18, 3, 16, 2, 55, 1, 4, 64]","[4, 2, 6, 4, 4, 13]"
26731,26,0,"[2, 36, 5, 4, 5, 6, 8, 10, 4, 13, 17, 7, 16, 15, 8, 20, 7, 4, 10, 3, 1, 4, 2, 5, 2, 2]",[]
33606,12,0,"[4, 39, 3, 28, 3, 28, 3, 48, 4, 14, 4, 1]",[]
32156,29,0,"[13, 11, 2, 30, 2, 2, 11, 5, 3, 6, 2, 2, 4, 5, 12, 19, 6, 4, 2, 12, 2, 1, 2, 3, 3, 3, 9, 9, 9]",[]
36246,1,0,[348],[]
38057,17,4,"[13, 12, 3, 108, 31, 3, 24, 12, 4, 63, 2, 20, 32, 50, 70, 3, 11]","[5, 3, 8, 10]"
31349,7,3,"[83, 3, 55, 4, 16, 4, 21]","[6, 4, 4]"
33297,34,0,"[7, 16, 26, 15, 5, 6, 4, 14, 11, 5, 22, 5, 8, 7, 7, 7, 15, 16, 5, 12, 4, 84, 9, 11, 2, 1, 2, 13, 6, 16, 35, 6, 4, 27]",[]
33154,1,0,[214],[]
23548,15,3,"[1, 37, 9, 26, 23, 4, 29, 5, 23, 5, 47, 6, 10, 3, 5]","[4, 3, 8]"
30559,24,4,"[7, 3, 2, 90, 75, 9, 14, 2, 3, 100, 1, 3, 97, 1, 4, 36, 3, 44, 4, 3, 1, 2, 3, 4]","[4, 7, 9, 5]"
25075,19,3,"[8, 4, 57, 44, 4, 103, 5, 63, 5, 30, 19, 58, 9, 8, 4, 3, 2, 4, 5]","[6, 7, 7]"
31875,1,0,[228],[]
35886,68,0,"[12, 77, 7, 31, 37, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 5, 2, 2, 2, 1, 6, 3, 7, 1, 54, 1, 2, 7, 6, 3, 2, 23, 7, 1, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 15, 27, 2, 10, 4, 3, 4, 17, 6, 2, 2, 18, 1, 1, 22, 1, 3, 42]",[]
27470,21,4,"[34, 48, 38, 52, 3, 55, 6, 50, 72, 4, 47, 22, 9, 11, 3, 113, 4, 5, 11, 8, 54]","[5, 3, 3, 7]"
22412,48,1,"[3, 11, 7, 6, 5, 3, 17, 13, 8, 3, 114, 4, 3, 4, 6, 10, 9, 2, 21, 16, 7, 22, 20, 2, 1, 4, 17, 17, 9, 7, 12, 12, 6, 6, 3, 3, 5, 2, 2, 14, 5, 4, 5, 2, 11, 7, 48, 15]",[2]
28725,24,0,"[13, 4, 26, 19, 43, 6, 7, 19, 13, 4, 23, 9, 6, 2, 2, 8, 7, 2, 12, 1, 6, 11, 13, 6]",[]
21974,26,5,"[3, 29, 4, 44, 1, 25, 61, 1, 56, 4, 19, 3, 12, 3, 21, 3, 34, 41, 3, 37, 9, 35, 8, 18, 2, 18]","[5, 3, 4, 3, 4]"
28291,27,0,"[25, 23, 5, 10, 19, 10, 6, 12, 5, 9, 8, 15, 15, 7, 15, 6, 9, 7, 3, 51, 3, 4, 1, 7, 4, 4, 2]",[]
38127,1,0,[365],[]
26179,9,2,"[4, 6, 22, 3, 11, 4, 18, 4, 1]","[4, 3]"
31229,1,0,[641],[]
22101,12,3,"[4, 7, 9, 54, 2, 41, 5, 10, 4, 10, 4, 1]","[3, 6, 2]"
36421,1,0,[291],[]
32227,1,0,[290],[]
33012,1,0,[874],[]
26103,10,2,"[4, 10, 2, 31, 2, 3, 4, 14, 4, 1]","[4, 3]"
26907,8,4,"[64, 47, 4, 55, 7, 51, 8, 72]","[5, 4, 3, 6]"
24837,26,3,"[60, 52, 10, 5, 16, 15, 14, 23, 15, 5, 21, 2, 23, 3, 55, 3, 5, 3, 2, 2, 5, 4, 13, 27, 4, 3]","[5, 4, 7]"
22706,12,3,"[1, 17, 5, 17, 23, 2, 67, 2, 54, 4, 20, 59]","[5, 7, 5]"
33066,1,0,[165],[]
25886,19,4,"[13, 14, 17, 12, 101, 11, 14, 12, 9, 5, 21, 44, 13, 13, 13, 10, 35, 47, 25]","[10, 4, 4, 4]"
25147,17,0,"[8, 12, 9, 5, 6, 4, 8, 4, 4, 15, 1, 1, 1, 6, 2, 4, 1]",[]
31380,7,3,"[70, 3, 55, 4, 33, 4, 11]","[6, 6, 4]"
38308,11,3,"[26, 5, 30, 3, 64, 5, 46, 15, 5, 31, 10]","[4, 4, 3]"
29505,27,0,"[6, 5, 6, 8, 50, 2, 8, 20, 11, 8, 2, 26, 22, 15, 12, 2, 15, 13, 12, 11, 2, 2, 3, 9, 13, 5, 6]",[]
23222,15,4,"[4, 15, 3, 23, 9, 75, 5, 30, 9, 37, 4, 13, 5, 4, 1]","[5, 6, 2, 2]"
25792,23,3,"[3, 27, 4, 16, 2, 16, 3, 13, 35, 6, 2, 2, 2, 2, 4, 38, 4, 4, 2, 2, 3, 2, 48]","[3, 5, 3]"
27142,36,0,"[6, 7, 3, 4, 11, 9, 3, 12, 4, 8, 6, 4, 7, 15, 8, 6, 4, 3, 23, 14, 12, 2, 15, 9, 5, 7, 12, 13, 14, 18, 13, 14, 3, 25, 42, 36]",[]
24069,26,5,"[46, 29, 3, 15, 3, 24, 5, 7, 3, 12, 7, 16, 4, 2, 4, 2, 4, 4, 5, 3, 3, 5, 3, 2, 2, 22]","[3, 2, 2, 3, 3]"
28705,6,0,"[24, 154, 4, 2, 5, 5]",[]
24927,16,4,"[19, 53, 24, 1, 8, 37, 1, 9, 38, 1, 7, 39, 35, 151, 3, 68]","[6, 6, 7, 5]"
22968,10,2,"[4, 17, 5, 27, 2, 19, 4, 15, 4, 1]","[5, 5]"
31607,34,0,"[13, 3, 8, 8, 17, 27, 14, 14, 9, 36, 4, 3, 9, 3, 8, 6, 8, 13, 7, 36, 14, 40, 3, 14, 21, 26, 41, 3, 2, 4, 7, 13, 4, 3]",[]
38595,36,3,"[24, 18, 7, 14, 53, 14, 54, 32, 10, 5, 9, 6, 6, 1, 2, 5, 2, 4, 2, 5, 2, 2, 2, 1, 2, 10, 1, 3, 3, 2, 4, 3, 1, 5, 6, 51]","[5, 5, 5]"
28587,20,3,"[55, 6, 3, 6, 17, 38, 21, 2, 19, 4, 40, 3, 19, 49, 14, 3, 8, 9, 10, 5]","[4, 4, 6]"
34113,53,0,"[12, 77, 7, 31, 37, 2, 1, 1, 1, 1, 1, 3, 1, 6, 3, 7, 1, 54, 6, 3, 2, 23, 7, 1, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 15, 27, 2, 10, 4, 3, 4, 17, 6, 2, 2, 18, 1, 1, 22, 1, 3, 42]",[]
38193,1,0,[245],[]
24428,12,3,"[4, 33, 2, 66, 2, 31, 2, 28, 4, 20, 4, 1]","[10, 3, 4]"
34323,1,0,[387],[]
32688,16,3,"[36, 65, 35, 3, 30, 156, 5, 69, 3, 26, 81, 3, 102, 70, 8, 7]","[7, 3, 6]"
23531,53,6,"[12, 4, 2, 1, 108, 5, 2, 12, 7, 6, 2, 9, 33, 8, 9, 33, 6, 1, 7, 8, 9, 33, 6, 1, 2, 3, 2, 24, 2, 27, 2, 8, 2, 28, 1, 4, 10, 8, 109, 8, 3, 38, 3, 47, 3, 46, 3, 36, 5, 2, 8, 2, 27]","[3, 141, 4, 2, 3, 6]"
29415,16,3,"[17, 7, 21, 19, 9, 7, 15, 12, 15, 5, 12, 16, 58, 8, 20, 37]","[6, 5, 8]"
35998,52,0,"[12, 77, 7, 31, 37, 2, 1, 1, 1, 1, 3, 1, 1, 6, 3, 7, 1, 54, 1, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 15, 27, 27, 2, 10, 4, 3, 4, 17, 6, 2, 2, 18, 1, 1, 22, 1, 3, 42]",[]
27817,10,2,"[4, 2, 41, 1, 27, 4, 12, 5, 4, 1]","[5, 4]"
23763,43,3,"[17, 15, 7, 6, 3, 9, 8, 16, 22, 14, 14, 11, 17, 33, 6, 12, 9, 4, 1, 2, 3, 2, 1, 2, 7, 2, 3, 2, 2, 2, 1, 2, 11, 1, 3, 4, 9, 2, 3, 1, 5, 6, 51]","[6, 3, 5]"
31243,19,3,"[28, 25, 57, 26, 1, 71, 1, 56, 1, 88, 3, 16, 19, 51, 11, 18, 6, 2, 18]","[7, 5, 8]"
25180,38,0,"[7, 43, 5, 39, 45, 36, 9, 7, 5, 9, 6, 17, 7, 20, 5, 22, 9, 13, 4, 11, 17, 4, 4, 4, 4, 5, 4, 2, 3, 3, 2, 3, 7, 11, 6, 4, 7, 18]",[]
29394,30,3,"[109, 15, 3, 165, 4, 53, 4, 51, 7, 17, 24, 13, 4, 4, 2, 5, 4, 3, 3, 3, 7, 7, 2, 66, 2, 1, 3, 4, 2, 0]","[5, 5, 5]"
33715,25,0,"[6, 18, 3, 12, 5, 5, 4, 3, 20, 1, 6, 3, 25, 5, 3, 7, 4, 2, 4, 6, 19, 5, 15, 12, 9]",[]
22223,12,0,"[4, 28, 5, 55, 3, 11, 5, 31, 4, 11, 4, 1]",[]
23203,12,3,"[4, 7, 7, 41, 3, 38, 3, 39, 4, 12, 4, 1]","[4, 4, 5]"
30357,12,3,"[47, 4, 3, 14, 8, 66, 5, 33, 5, 15, 3, 8]","[6, 5, 5]"
29964,13,3,"[4, 47, 7, 25, 13, 23, 2, 23, 4, 12, 4, 1, 1]","[8, 4, 3]"
29849,36,3,"[15, 3, 4, 20, 5, 9, 2, 2, 2, 15, 2, 4, 5, 19, 9, 35, 6, 28, 4, 2, 4, 2, 4, 4, 5, 3, 3, 4, 5, 6, 2, 67, 4, 1, 6, 2]","[7, 3, 4]"
22083,12,2,"[4, 27, 4, 55, 3, 27, 3, 42, 4, 12, 4, 1]","[3, 4]"
38236,19,3,"[7, 13, 18, 7, 38, 2, 20, 2, 20, 5, 13, 7, 18, 11, 9, 10, 24, 20, 10]","[6, 4, 4]"
39020,30,0,"[23, 13, 16, 2, 10, 3, 19, 12, 5, 10, 2, 40, 8, 13, 3, 8, 4, 2, 8, 4, 5, 10, 3, 11, 56, 11, 2, 2, 5, 5]",[]
24369,22,2,"[6, 21, 32, 16, 24, 85, 21, 5, 8, 10, 3, 3, 25, 3, 4, 33, 10, 9, 11, 14, 7, 6]","[3, 5]"
29004,26,0,"[3, 22, 30, 40, 6, 9, 7, 5, 5, 6, 2, 11, 6, 8, 6, 5, 3, 5, 12, 1, 4, 8, 2, 12, 17, 11]",[]
32344,22,5,"[2, 2, 11, 2, 30, 1, 3, 41, 3, 41, 2, 62, 2, 94, 2, 3, 3, 6, 3, 6, 8, 2]","[5, 5, 5, 10, 12]"
22523,10,3,"[18, 41, 3, 7, 2, 45, 4, 29, 51, 14]","[6, 4, 4]"
30304,68,0,"[12, 77, 7, 31, 37, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 5, 2, 2, 2, 1, 6, 3, 7, 1, 54, 1, 2, 7, 6, 3, 2, 23, 7, 1, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 2, 2, 7, 15, 27, 2, 10, 4, 3, 4, 17, 6, 2, 2, 18, 1, 1, 22, 1, 3, 42]",[]
25793,18,3,"[44, 5, 12, 3, 20, 31, 4, 3, 3, 2, 2, 2, 7, 9, 2, 4, 4, 45]","[4, 2, 5]"
