id,detected_lang,score
16010,en,0.9897
5006,en,0.9903
9302,en,0.9902
16790,en,0.9892
2798,en,0.9885
2970,en,0.989
20435,en,0.9883
737,en,0.9818
16492,en,0.9903
11639,en,0.9711
17976,en,0.9915
11478,en,0.992
11668,en,0.9885
14422,en,0.9261
4356,en,0.9931
2102,en,0.9771
1591,en,0.9889
17349,en,0.9891
629,en,0.9874
19160,en,0.9877
10848,en,0.9926
12355,en,0.9858
12849,en,0.9457
14720,en,0.9822
17060,en,0.9661
117,en,0.9885
16084,en,0.991
6943,en,0.9874
12336,en,0.991
9083,en,0.9889
10067,en,0.9937
15142,en,0.9888
13892,en,0.9893
19451,en,0.9836
6322,en,0.9898
14224,en,0.9931
12600,en,0.9907
5237,en,0.9869
5884,en,0.9929
16784,en,0.9912
18419,en,0.9931
20523,en,0.9879
219,en,0.9871
11319,en,0.9746
14543,en,0.9899
8216,en,0.9921
1699,en,0.9871
10124,en,0.9857
18918,en,0.9895
3170,en,0.9936
5185,en,0.9926
8149,en,0.9933
17851,en,0.9882
8203,en,0.9679
19868,en,0.9909
5871,en,0.9873
16773,en,0.9873
19412,en,0.9903
12535,en,0.9807
16789,en,0.9829
16744,en,0.9793
13773,en,0.9834
16289,en,0.9624
14133,en,0.9889
19968,en,0.9715
4486,en,0.9879
14165,en,0.9934
17354,en,0.9916
21072,en,0.9917
20170,en,0.9723
20907,en,0.991
10357,en,0.9807
8991,en,0.9854
10496,en,0.9925
13451,en,0.9844
13812,en,0.9714
1219,en,0.989
16557,en,0.9894
8997,en,0.9883
11266,en,0.985
13559,en,0.9893
15926,en,0.987
6444,en,0.9856
829,en,0.9789
8038,en,0.9914
10448,en,0.9933
6425,en,0.9907
6298,en,0.9897
9618,en,0.9934
1280,en,0.9925
14857,en,0.9895
637,en,0.9887
9199,en,0.9817
12783,en,0.9903
10108,en,0.9664
17471,en,0.9886
6782,en,0.9915
1974,en,0.9876
13237,en,0.9834
10326,en,0.9913
21357,en,0.9921
17876,en,0.9876
15243,en,0.978
9835,en,0.9923
1011,en,0.9706
9207,en,0.988
7411,en,0.9894
9111,en,0.9901
16685,en,0.9877
16917,en,0.9825
17152,en,0.9824
2038,en,0.9835
4191,en,0.9851
7975,en,0.9919
3028,en,0.9835
9461,en,0.9896
9324,en,0.9844
1197,en,0.9871
19389,en,0.9888
8267,en,0.9872
6767,en,0.9797
9096,en,0.99
9391,en,0.9841
18724,en,0.9885
400,en,0.9902
973,en,0.9708
12788,en,0.9899
20485,en,0.9809
16470,en,0.9838
3745,en,0.9847
8222,en,0.9865
14060,en,0.9869
20445,en,0.986
1392,en,0.9908
9849,en,0.9902
9185,en,0.9885
12892,en,0.9869
16424,en,0.9904
8949,en,0.9768
4366,en,0.9919
13617,en,0.9914
13368,en,0.9815
7208,en,0.9848
1721,en,0.9879
9658,en,0.9861
5420,en,0.9894
2651,en,0.988
12853,en,0.9793
7034,en,0.9865
6563,en,0.9892
9321,en,0.986
17444,en,0.9907
8185,en,0.9935
20382,en,0.9881
15122,en,0.9856
7541,en,0.9888
486,en,0.9873
6972,en,0.9887
10371,en,0.991
11323,en,0.9779
10146,en,0.9703
5411,en,0.9887
10795,en,0.9896
8178,en,0.9857
2599,en,0.9819
457,en,0.9933
3962,en,0.9818
3619,en,0.9884
14455,en,0.9899
18995,en,0.9892
14023,en,0.9925
6785,en,0.9831
16671,en,0.9737
15375,en,0.9934
3560,en,0.9938
8938,en,0.9824
14889,en,0.9881
15039,en,0.9904
2031,en,0.984
13910,en,0.989
11357,en,0.9901
2391,en,0.9929
19014,en,0.9923
9326,en,0.9893
7589,en,0.9865
4994,en,0.9903
15344,en,0.9932
20487,en,0.9895
12659,en,0.9913
16995,en,0.9861
15970,en,0.9895
9059,en,0.9872
11408,en,0.99
2564,en,0.9935
15083,en,0.9909
4761,en,0.9905
3051,en,0.9866
7156,en,0.9877
18701,en,0.9835
7173,en,0.9851
13781,en,0.9925
2178,en,0.9919
19030,en,0.9886
9333,en,0.9847
11510,en,0.9936
20023,en,0.9918
3398,en,0.9862
8324,en,0.9847
2441,en,0.9864
10114,en,0.9618
13959,en,0.9905
7595,en,0.9889
16522,en,0.9865
1813,en,0.985
20006,en,0.9815
9470,en,0.9901
13564,en,0.9912
18617,en,0.9759
21121,en,0.9921
20460,en,0.9806
2724,en,0.9827
11631,en,0.9885
2779,en,0.9832
11889,en,0.9926
7443,en,0.9812
3216,en,0.9839
4837,en,0.9896
5437,en,0.9873
2323,en,0.989
7395,en,0.9896
17641,en,0.9877
2689,en,0.9851
8701,en,0.9811
7447,en,0.984
14738,en,0.989
20610,en,0.9775
2485,en,0.9823
1077,en,0.9791
6421,en,0.9906
18299,en,0.9671
18835,en,0.9874
3548,en,0.9936
3836,en,0.9936
1500,en,0.987
7080,en,0.9915
9967,en,0.9939
1933,en,0.9912
14331,en,0.9744
20553,en,0.9907
10622,en,0.9895
15074,en,0.9831
11524,en,0.9926
8528,en,0.9874
11123,en,0.9831
7698,en,0.989
13166,en,0.9891
8389,en,0.972
16384,en,0.9864
12843,en,0.9848
17010,en,0.9931
21432,en,0.9855
9442,en,0.9879
16988,en,0.9931
9601,en,0.9913
8737,en,0.9906
17030,en,0.9923
11599,en,0.9798
17827,en,0.9893
8334,en,0.9905
12534,en,0.9805
12397,en,0.9896
14974,en,0.9882
11320,en,0.9759
7944,en,0.9854
21049,en,0.9882
10061,en,0.9936
12745,en,0.9716
15374,en,0.9923
4233,en,0.9858
20134,en,0.9867
4051,en,0.9806
20605,en,0.988
5048,en,0.9902
20140,en,0.9907
9613,en,0.9759
12961,en,0.9896
15150,en,0.9919
7129,en,0.9904
1428,en,0.9833
18374,en,0.9908
6541,en,0.99
2806,en,0.9793
5149,en,0.9901
6399,en,0.9892
1351,en,0.9916
18217,en,0.9834
13270,en,0.9829
12665,en,0.9861
20428,en,0.988
19487,en,0.9891
19029,en,0.9818
9880,en,0.9856
11861,en,0.9901
21199,en,0.9863
6971,en,0.9854
3972,en,0.9906
20189,en,0.9768
5759,en,0.9844
4388,en,0.9853
15220,en,0.9896
16420,en,0.99
594,en,0.9907
14555,en,0.991
18731,en,0.9839
3985,en,0.9914
19733,en,0.9929
2166,en,0.9876
11136,en,0.9843
3713,en,0.9901
342,en,0.9848
3012,en,0.9907
2759,en,0.9878
9072,en,0.9873
888,en,0.9894
7920,en,0.9835
3929,en,0.9879
13688,en,0.9844
13704,en,0.9874
16178,en,0.9829
1336,en,0.9894
16977,en,0.9936
13708,en,0.9866
14106,en,0.9876
14243,en,0.9884
19591,en,0.9893
16114,en,0.9895
16251,en,0.9872
19015,en,0.9921
20375,en,0.9897
16888,en,0.9857
15982,en,0.9894
18026,en,0.9855
4330,en,0.9817
9265,en,0.9844
13661,en,0.9581
10934,en,0.9922
12055,en,0.9816
18206,en,0.9876
2514,en,0.9936
624,en,0.9891
21160,en,0.9894
14539,en,0.9902
13580,en,0.9783
15776,en,0.9905
15608,en,0.9833
5669,en,0.9872
13574,en,0.9869
2155,en,0.9792
16808,en,0.9912
12953,en,0.9881
19246,en,0.9775
10626,en,0.9878
17073,en,0.9895
15002,en,0.9741
9706,en,0.9846
11536,en,0.9881
5397,en,0.9892
16608,en,0.983
20744,en,0.9892
10218,en,0.9854
1073,en,0.989
7155,en,0.991
8871,en,0.9777
16338,en,0.9836
3431,en,0.9848
15700,en,0.9898
3781,en,0.9883
2250,en,0.9878
18959,en,0.9938
19822,en,0.9871
10587,en,0.9901
13271,en,0.9821
19200,en,0.9886
20836,en,0.9895
20438,en,0.9912
4104,en,0.9899
11296,en,0.9827
3853,en,0.9839
12842,en,0.9854
2801,en,0.9785
20915,en,0.9888
13279,en,0.9894
19571,en,0.9852
9518,en,0.982
21398,en,0.9891
15552,en,0.9913
16,en,0.9863
15728,en,0.9909
17956,en,0.9908
8607,en,0.9887
14935,en,0.9914
1277,en,0.9838
20125,en,0.9894
10725,en,0.9871
6748,en,0.9885
8461,en,0.9855
16938,en,0.988
11844,en,0.9847
17250,en,0.9884
9372,en,0.9926
1108,en,0.9866
1638,en,0.9896
9726,en,0.9882
103,en,0.9923
1518,en,0.9861
21459,en,0.9909
14246,en,0.9915
10878,en,0.9902
10843,en,0.9903
8315,en,0.9827
10410,en,0.9887
9363,en,0.9882
18252,en,0.9925
11908,en,0.9936
10297,en,0.9858
6481,en,0.9884
11188,en,0.9884
13424,en,0.9852
4131,en,0.9931
8472,en,0.9864
10024,en,0.9859
15193,en,0.9887
6290,en,0.9821
16164,en,0.9904
15263,en,0.9922
1892,en,0.9826
10193,en,0.9755
20817,en,0.9879
2557,en,0.9796
6678,en,0.9894
20707,en,0.99
18952,en,0.9886
16403,en,0.9891
6970,en,0.9871
13988,en,0.9864
4534,en,0.9861
14381,en,0.9863
15357,en,0.9913
16478,en,0.9851
13942,en,0.9907
11766,en,0.9908
7552,en,0.9853
17782,en,0.9907
14178,en,0.9928
16354,en,0.9872
8297,en,0.9901
9328,en,0.9872
3601,en,0.9879
17381,en,0.9845
6357,en,0.9836
4682,en,0.9756
12723,en,0.9886
6792,en,0.9909
3178,en,0.9786
18554,en,0.9896
6737,en,0.9766
19599,en,0.9891
5862,en,0.9849
4218,en,0.9894
8971,en,0.9887
8397,en,0.9833
21361,en,0.9906
16503,en,0.9883
18726,en,0.9839
14006,en,0.9933
101,en,0.9926
9336,en,0.9859
19397,en,0.9917
1001,en,0.9832
8695,en,0.9894
1009,en,0.9854
11249,en,0.9879
11328,en,0.9816
3670,en,0.9905
11089,en,0.9842
13633,en,0.9932
849,en,0.9903
4913,en,0.9891
19704,en,0.9934
13668,en,0.9646
136,en,0.9912
2960,en,0.9878
9424,en,0.9736
6586,en,0.9815
9655,en,0.9794
6171,en,0.9923
12869,en,0.9871
17785,en,0.9882
17769,en,0.9897
17371,en,0.9897
8013,en,0.9851
7068,en,0.9903
19567,en,0.989
19652,en,0.9909
9383,en,0.989
21034,en,0.9868
692,en,0.9928
20497,en,0.9895
320,en,0.9902
12454,en,0.9919
11184,en,0.9892
3971,en,0.9823
18767,en,0.9886
15891,en,0.9875
13053,en,0.9833
12881,en,0.9875
15222,en,0.9814
16136,en,0.9867
2958,en,0.9686
16045,en,0.9907
1617,en,0.9849
16173,en,0.9856
5405,en,0.9872
12309,en,0.9936
6908,en,0.9877
11079,en,0.9905
916,en,0.9936
1181,en,0.985
730,en,0.9759
3956,en,0.9845
16058,en,0.993
14396,en,0.9851
1464,en,0.9889
15162,en,0.9903
19943,en,0.9893
15261,en,0.9902
3265,en,0.9863
7298,en,0.9926
18891,en,0.977
11821,en,0.9936
214,en,0.9574
6899,en,0.99
20307,en,0.9886
11709,en,0.9886
12398,en,0.9909
20060,en,0.991
20387,en,0.9916
16975,en,0.9932
15501,en,0.9934
14375,en,0.9924
18468,en,0.9905
20217,en,0.9898
17096,en,0.9837
11609,en,0.9896
12464,en,0.9871
7980,en,0.9911
410,en,0.9897
1572,en,0.9838
20718,en,0.9906
7263,en,0.9931
11537,en,0.9905
13950,en,0.988
710,en,0.989
203,en,0.9938
11689,en,0.9873
8258,en,0.992
14566,en,0.9852
18810,en,0.9885
11928,en,0.9912
13518,en,0.9872
8122,en,0.9773
11340,en,0.9851
20886,en,0.9859
138,en,0.9929
9468,en,0.9855
18023,en,0.9542
1141,en,0.9884
12753,en,0.9884
19424,en,0.9813
16720,en,0.9893
13549,en,0.9934
10202,en,0.9896
556,en,0.9877
6475,en,0.9886
14928,en,0.9883
80,en,0.9908
6512,en,0.9847
12370,en,0.9907
10063,en,0.992
4092,en,0.9873
6926,en,0.9401
7685,en,0.9895
5934,en,0.9901
13044,en,0.9782
1202,en,0.9902
2261,en,0.984
1530,en,0.9859
15215,en,0.9873
2659,en,0.9676
14439,en,0.9909
15204,en,0.9932
354,en,0.9874
14668,en,0.9875
14957,en,0.9819
19022,en,0.9906
11652,en,0.9893
5344,en,0.9885
5602,en,0.9552
12016,en,0.9906
5479,en,0.9865
15029,en,0.9854
13792,en,0.9895
5777,en,0.9862
598,en,0.9814
16526,en,0.9893
16725,en,0.9866
11777,en,0.9876
20944,en,0.991
10603,en,0.9878
10631,en,0.9882
1422,en,0.9909
8703,en,0.9855
7724,en,0.9907
2311,en,0.9816
3872,en,0.9852
18012,en,0.987
10408,en,0.9893
21022,en,0.9891
14659,en,0.9888
898,en,0.9777
1002,en,0.983
3451,en,0.9893
9316,en,0.986
6256,en,0.9926
16311,en,0.9832
11489,en,0.9935
5683,en,0.9849
14151,en,0.9903
545,en,0.9915
4274,en,0.9842
17567,en,0.9855
19664,en,0.981
14812,en,0.9917
16949,en,0.9928
15551,en,0.9896
14275,en,0.9917
15716,en,0.9845
3837,en,0.9917
8458,en,0.9885
16064,en,0.988
233,en,0.9934
1474,en,0.9731
9662,en,0.9874
14600,en,0.9871
5504,en,0.9547
481,en,0.9887
5574,en,0.9906
17490,en,0.9779
5748,en,0.9879
11739,en,0.9918
10855,en,0.9926
14655,en,0.9907
14465,en,0.9888
11691,en,0.9931
19985,en,0.9827
12443,en,0.9819
5016,en,0.9825
2456,en,0.9832
4875,en,0.9815
7580,en,0.9905
3509,en,0.983
9886,en,0.989
8409,en,0.9825
12494,en,0.9884
6915,en,0.9871
749,en,0.9838
19695,en,0.9899
10880,en,0.99
199,en,0.9924
19802,en,0.9804
10966,en,0.9907
9151,en,0.9933
5068,en,0.9873
20110,en,0.9904
7625,en,0.9876
13628,en,0.9874
1778,en,0.993
3194,en,0.9919
9966,en,0.9868
3561,en,0.9796
11850,en,0.9915
6923,en,0.9565
10077,en,0.9926
19173,en,0.9844
4318,en,0.9879
1669,en,0.9909
3964,en,0.987
17325,en,0.9925
9394,en,0.9913
9074,en,0.9886
13504,en,0.9935
19647,en,0.9895
4147,en,0.9908
7765,en,0.9901
16838,en,0.9355
13619,en,0.9921
15715,en,0.9912
21350,en,0.9893
9762,en,0.9876
13785,en,0.9897
10473,en,0.9919
17488,en,0.9897
7859,en,0.984
3174,en,0.9843
12921,en,0.9719
3757,en,0.9899
20695,en,0.9853
1508,en,0.9827
17416,en,0.9914
19463,en,0.9894
15596,en,0.9917
17879,en,0.9844
2861,en,0.9919
18976,en,0.9911
17374,en,0.9879
10630,en,0.99
8516,en,0.9923
14292,en,0.9889
16339,en,0.9865
2363,en,0.9916
13901,en,0.9885
19425,en,0.9881
5654,en,0.9878
9703,en,0.9882
7753,en,0.9866
12424,en,0.9875
2627,en,0.9868
17477,en,0.9901
13000,en,0.9897
182,en,0.9927
18,en,0.993
18484,en,0.9928
13543,en,0.9806
19132,en,0.9872
3472,en,0.9902
13259,en,0.9894
17121,en,0.9873
10471,en,0.9781
10965,en,0.9915
3295,en,0.9885
20768,en,0.9876
12568,en,0.9907
11875,en,0.9936
15489,en,0.9903
15707,en,0.9879
9573,en,0.9745
18631,en,0.9885
10748,en,0.9909
16553,en,0.9867
16028,en,0.9891
11113,en,0.9833
11476,en,0.9903
8375,en,0.9871
8577,en,0.9764
5848,en,0.9913
9342,en,0.993
19232,en,0.9891
12121,en,0.9857
3339,en,0.985
1344,en,0.9918
8402,en,0.9882
10140,en,0.9671
11020,en,0.9756
17229,en,0.9863
6294,en,0.9905
20336,en,0.9925
16080,en,0.9876
11282,en,0.9868
13473,en,0.9906
17648,en,0.9894
2116,en,0.9907
13075,en,0.9653
6297,en,0.9923
1457,en,0.9907
6791,en,0.9878
6302,en,0.9934
14118,en,0.9896
17969,en,0.9841
20727,en,0.9886
1088,en,0.9892
9186,en,0.9902
15974,en,0.9887
5700,en,0.9736
5406,en,0.9783
21122,en,0.9914
6616,en,0.9875
16280,en,0.9894
5334,en,0.9917
16176,en,0.9857
1294,en,0.9777
16851,en,0.9415
20784,en,0.9907
18538,en,0.9809
8853,en,0.9869
3233,en,0.9747
4332,en,0.9881
2796,en,0.9919
19877,en,0.9905
2488,en,0.9709
19716,en,0.9912
811,en,0.9856
6969,en,0.9832
2856,en,0.992
10275,en,0.9901
19064,en,0.9771
17508,en,0.9807
17534,en,0.9759
2480,en,0.9854
20851,en,0.9871
14614,en,0.9885
18097,en,0.9901
8704,en,0.9871
3719,en,0.9885
20376,en,0.9916
18547,en,0.9678
15917,en,0.9917
3938,en,0.9934
12165,en,0.9896
16212,en,0.9935
10182,en,0.9671
15227,en,0.9879
7186,en,0.9796
9949,en,0.9931
5222,en,0.9889
17153,en,0.9892
5073,en,0.9845
10935,en,0.9937
11212,en,0.9884
683,en,0.9904
7218,en,0.9917
10617,en,0.9863
6518,en,0.9873
4,en,0.9896
5454,en,0.9901
750,en,0.986
15910,en,0.9891
1055,en,0.9869
17482,en,0.9813
9947,en,0.9926
19548,en,0.9738
19905,en,0.9879
4116,en,0.9903
4223,en,0.9903
578,en,0.9919
8730,en,0.9872
18218,en,0.9843
1261,en,0.9866
5735,en,0.9863
5984,en,0.9865
9779,en,0.9725
11736,en,0.985
5376,en,0.9927
3736,en,0.9841
3844,en,0.9872
4458,en,0.9793
2341,en,0.9917
1672,en,0.99
12865,en,0.9835
9270,en,0.9841
6116,en,0.9881
7256,en,0.993
3124,en,0.9895
6566,en,0.9897
564,en,0.9907
1326,en,0.9886
2348,en,0.9831
14350,en,0.9913
16195,en,0.9921
10822,en,0.9879
4270,en,0.9885
18865,en,0.991
8957,en,0.9697
4663,en,0.9902
2879,ar,0.2445
4905,en,0.9907
17818,en,0.9837
2242,en,0.9894
6778,en,0.9907
2672,en,0.9846
12613,en,0.9842
4139,en,0.9903
16700,en,0.984
13666,en,0.9865
449,en,0.9917
5235,en,0.9809
8640,en,0.9857
12073,en,0.98
14192,en,0.9906
3340,en,0.9866
20962,en,0.9858
2795,en,0.9924
17565,en,0.9909
2422,en,0.9843
4287,en,0.9852
8545,en,0.9907
19627,en,0.9905
21318,en,0.9828
344,en,0.9868
13402,en,0.9913
2376,en,0.9812
9368,en,0.9832
1367,en,0.9897
12351,en,0.9867
2644,en,0.9905
13457,en,0.9846
7294,en,0.9935
621,en,0.9834
3979,en,0.9882
17016,en,0.9913
148,en,0.9826
18199,en,0.9257
11086,en,0.9496
19201,en,0.9812
21292,en,0.9913
7943,en,0.9859
5802,en,0.9885
14174,en,0.9886
4561,en,0.9851
14069,en,0.9917
9606,en,0.9884
18175,en,0.9921
17719,en,0.9784
12569,en,0.9909
17372,en,0.9887
16751,en,0.9888
123,en,0.9911
4039,en,0.8394
12994,en,0.9851
8646,en,0.9813
11003,en,0.9661
4535,en,0.9625
19011,en,0.9458
9974,en,0.9927
17504,en,0.9879
12752,en,0.9867
5117,en,0.9904
15062,en,0.9878
4986,en,0.9869
2784,en,0.816
9896,en,0.989
21175,en,0.9905
10754,en,0.9878
15016,en,0.9751
7495,en,0.9848
10513,en,0.9905
6146,en,0.9885
2541,en,0.9871
18276,en,0.9902
2006,en,0.9838
816,en,0.9856
8486,en,0.9793
4113,en,0.9919
11133,en,0.9692
634,en,0.9894
19616,en,0.9897
7574,en,0.989
14840,en,0.9792
3460,en,0.9862
8839,en,0.9876
6372,en,0.9894
16880,en,0.9147
6127,en,0.9929
15281,en,0.9893
12559,en,0.9913
13690,en,0.9888
15810,en,0.9906
6042,en,0.9934
335,en,0.992
12646,en,0.9787
3843,en,0.9898
9870,en,0.992
2093,en,0.9919
12907,en,0.9843
18866,en,0.9891
17115,en,0.9894
8537,en,0.9845
6914,en,0.9858
15794,en,0.9911
9101,en,0.9924
10864,en,0.9897
15328,en,0.991
15745,en,0.9906
19835,en,0.991
11649,en,0.981
6355,en,0.9863
4932,en,0.9826
5796,en,0.9893
1899,en,0.9888
6077,en,0.9919
5698,en,0.9845
20528,en,0.993
16745,en,0.9608
7963,en,0.9903
5844,en,0.9848
14398,en,0.9904
12307,en,0.9905
5564,en,0.9903
12672,en,0.9908
17756,en,0.9847
8061,en,0.9831
5896,en,0.9917
1440,en,0.9886
16541,en,0.9849
20712,en,0.989
10162,en,0.9861
7355,en,0.9926
13114,en,0.987
19530,en,0.9848
15479,en,0.9913
20419,en,0.9741
20683,en,0.9836
1552,en,0.9878
16743,en,0.9828
10276,en,0.9824
16799,en,0.9842
17857,en,0.9862
5519,en,0.9919
14210,en,0.9902
1225,en,0.9893
17065,en,0.9258
20432,en,0.9782
20256,en,0.9892
6603,en,0.993
12537,en,0.9862
9598,en,0.9846
20327,en,0.9898
10898,en,0.9909
3002,en,0.9809
5951,en,0.9906
8265,en,0.9897
6338,en,0.9858
1042,en,0.9831
6321,en,0.9905
263,en,0.9899
5535,en,0.986
19410,en,0.9904
18108,en,0.9878
8075,en,0.9873
8845,en,0.9896
2392,en,0.9897
11126,en,0.9891
12928,en,0.9892
4495,en,0.9901
19072,en,0.985
13097,en,0.9901
15116,en,0.9752
11438,en,0.9908
7433,en,0.9885
7424,en,0.9834
13118,en,0.9835
90,en,0.9929
9086,en,0.9833
19393,en,0.9906
2578,en,0.9894
5179,en,0.9841
17655,en,0.9888
10567,en,0.9888
21130,en,0.9928
14980,en,0.9885
4225,en,0.9913
5542,en,0.9915
20891,en,0.9936
5018,en,0.9903
4795,en,0.9882
18627,en,0.989
6148,en,0.9891
15825,en,0.9895
9160,en,0.9894
10151,en,0.9933
19066,en,0.989
5245,en,0.9906
7949,en,0.9925
20710,en,0.9902
12591,en,0.9938
8366,en,0.9891
16973,en,0.9875
9097,en,0.991
9210,en,0.9874
13958,en,0.9908
2352,en,0.9817
2150,en,0.984
12457,en,0.9882
20737,en,0.9884
16633,en,0.9829
9422,en,0.9778
16681,en,0.9867
14674,en,0.9845
8792,en,0.9882
4624,en,0.9789
17878,en,0.9852
18422,en,0.9855
568,en,0.9927
20867,en,0.9871
1056,en,0.9871
17505,en,0.9759
6125,en,0.9928
18684,en,0.9899
18943,en,0.9758
8626,en,0.9849
12192,en,0.989
8329,en,0.9887
10102,en,0.9657
3758,en,0.9795
1028,en,0.9881
4983,en,0.9912
11530,en,0.9894
3613,en,0.9893
787,en,0.9842
16385,en,0.9873
10477,en,0.993
1502,en,0.9858
16660,en,0.9823
11598,en,0.9877
6631,en,0.9937
6247,en,0.989
9785,en,0.9813
3614,en,0.9878
14707,en,0.9875
7988,en,0.9896
2483,en,0.9853
10232,en,0.99
14249,en,0.9905
21184,en,0.9888
19840,en,0.9862
10954,en,0.9918
21082,en,0.9865
8362,en,0.9803
20467,en,0.9827
3190,en,0.9877
17881,en,0.9879
18410,en,0.988
3796,en,0.991
3722,en,0.9627
13182,en,0.9895
18435,en,0.984
17456,en,0.988
1212,en,0.9915
6010,en,0.9878
5353,en,0.9907
21165,en,0.9896
19461,en,0.9915
11559,en,0.9935
10975,en,0.9831
1448,en,0.9649
14097,en,0.9921
19421,en,0.9896
9560,en,0.9914
11728,en,0.9838
17265,en,0.9868
1890,en,0.9909
3681,en,0.9893
319,en,0.9908
20775,en,0.9917
16287,en,0.9859
12358,en,0.9903
14685,en,0.9908
6428,en,0.9823
2959,en,0.9883
8591,en,0.9849
19959,en,0.9893
18032,en,0.9867
10307,en,0.9856
16702,en,0.9879
13253,en,0.9854
20540,en,0.989
12042,en,0.985
13214,en,0.9884
8523,en,0.9875
11112,en,0.9863
6453,en,0.9904
5135,en,0.9843
8393,en,0.9871
7997,en,0.9908
7900,en,0.9884
7959,en,0.9906
13529,en,0.9936
1357,en,0.982
20343,en,0.9883
18615,en,0.9687
7652,en,0.9878
11311,en,0.9772
14676,en,0.9847
17045,en,0.9658
16647,en,0.9856
1204,en,0.9931
18838,en,0.9887
2227,en,0.992
15748,en,0.9909
17795,en,0.9909
16050,en,0.9762
15602,en,0.9872
13157,en,0.9931
5074,en,0.9845
938,en,0.9887
9427,en,0.9893
10412,en,0.9903
5932,en,0.9934
15680,en,0.9919
6058,en,0.9906
5981,en,0.9859
3570,en,0.9861
9041,en,0.9766
291,en,0.9897
6885,en,0.9922
6462,en,0.9833
20014,en,0.9868
4549,en,0.9894
16324,en,0.9801
8654,en,0.9768
13769,en,0.9859
7053,en,0.9807
12169,en,0.9837
9740,en,0.9817
18566,en,0.9873
19528,en,0.9892
14280,en,0.993
14712,en,0.9885
20102,en,0.9878
14182,en,0.9894
4901,en,0.9902
21267,en,0.9891
15030,en,0.9894
18716,en,0.9795
13454,en,0.9468
7192,en,0.9916
20629,en,0.9883
11876,en,0.9893
2974,en,0.9936
6208,en,0.9917
21298,en,0.9827
10510,en,0.9909
19317,en,0.9836
20401,en,0.9898
10440,en,0.9934
9681,en,0.9894
10143,en,0.9673
7493,en,0.9853
2003,en,0.9801
9012,en,0.9877
16427,en,0.9904
11713,en,0.9895
18237,en,0.9885
8454,en,0.9905
12270,en,0.988
2601,en,0.9839
2340,en,0.9868
20345,en,0.9853
1116,en,0.9925
8759,en,0.9912
343,en,0.9835
20331,en,0.9783
8875,en,0.9866
14103,en,0.9922
10755,en,0.9886
9763,en,0.9902
7554,en,0.9863
15964,en,0.983
10689,en,0.9921
6575,en,0.991
11068,en,0.9922
764,en,0.9861
16698,en,0.9893
7700,en,0.9897
11257,en,0.9762
4124,en,0.9908
1437,en,0.9908
10034,en,0.992
4217,en,0.9839
17034,en,0.971
5970,en,0.9913
9116,en,0.9694
2368,en,0.9891
13436,en,0.9884
4702,en,0.9915
5475,en,0.9904
11965,en,0.9928
2043,en,0.9903
15742,en,0.9861
15256,en,0.9905
17654,en,0.9903
7872,en,0.9904
1017,en,0.9904
12404,en,0.9871
12204,en,0.9891
6835,en,0.9859
464,en,0.9873
1998,en,0.9922
4282,en,0.9854
10804,en,0.9896
1376,en,0.9826
19542,en,0.9834
13004,en,0.9901
756,en,0.9905
4575,en,0.9866
6594,en,0.9877
3711,en,0.989
18934,en,0.9895
21216,en,0.9805
1369,en,0.9879
13642,en,0.9675
4184,en,0.9903
19420,en,0.9906
15426,en,0.9591
4593,en,0.9918
5653,en,0.9864
2587,en,0.9935
21075,en,0.9837
3749,en,0.9833
2271,en,0.9852
12756,en,0.9879
17324,en,0.964
68,en,0.9906
14190,en,0.9931
3718,en,0.9865
156,en,0.9927
6861,en,0.992
4522,en,0.987
17480,en,0.9896
172,en,0.9914
4170,en,0.9899
15109,en,0.9903
16727,en,0.9895
12472,en,0.9924
10982,en,0.9802
13347,en,0.9897
3863,en,0.9829
2468,en,0.9872
2103,en,0.977
19933,en,0.987
1820,en,0.9828
1740,en,0.9903
1753,en,0.9906
6252,en,0.9886
633,en,0.9794
302,en,0.9892
9572,en,0.9732
14962,en,0.9854
3117,en,0.9878
12068,en,0.9779
7807,en,0.9936
8378,en,0.9858
2147,en,0.9864
12113,en,0.9868
14416,en,0.9868
8935,en,0.9848
8017,en,0.9862
1003,en,0.9864
20950,en,0.9887
21378,en,0.9912
20185,en,0.9906
19138,en,0.9895
1825,en,0.9829
13715,en,0.9746
16834,en,0.9387
16905,en,0.9865
20673,en,0.9916
10215,en,0.9703
4190,en,0.9907
8394,en,0.99
11818,en,0.99
2684,en,0.9833
15459,en,0.9591
2237,en,0.9925
19297,en,0.977
7459,en,0.9697
6122,en,0.9928
6504,en,0.99
2408,en,0.979
8584,en,0.9891
16205,en,0.9787
5689,en,0.9863
12602,en,0.9885
10556,en,0.9878
6838,en,0.9903
15423,en,0.9565
4572,en,0.9776
12893,en,0.984
5725,en,0.9905
5429,en,0.9861
4421,en,0.9778
20952,en,0.989
20149,en,0.9832
20792,en,0.9896
18301,en,0.9904
17816,en,0.9849
7353,en,0.9933
15525,en,0.9884
17075,en,0.985
15345,en,0.9932
176,en,0.9869
1368,en,0.989
9538,en,0.9891
15070,en,0.9869
1789,en,0.9799
7874,en,0.9889
5945,en,0.9934
11741,en,0.987
19638,en,0.9861
13675,en,0.9645
5047,en,0.9855
15200,en,0.9892
19353,en,0.9813
9550,en,0.9668
11910,en,0.9874
2243,en,0.9911
8685,en,0.9915
4944,en,0.9881
10121,en,0.9856
