id,paragraph_cnt,list_cnt,paragraph_lens,list_lens
35721,7,2,"[116, 4, 87, 5, 57, 10, 54]","[6, 5]"
47775,12,1,"[2, 56, 45, 13, 21, 1, 120, 31, 6, 74, 3, 45]",[9]
13295,19,2,"[5, 54, 35, 1, 3, 50, 4, 70, 6, 139, 5, 75, 6, 115, 2, 136, 13, 33, 66]","[7, 6]"
27897,15,2,"[4, 9, 14, 8, 7, 4, 2, 49, 3, 177, 10, 151, 81, 16, 49]","[3, 10]"
39273,18,4,"[2, 7, 19, 11, 17, 30, 8, 1, 74, 1, 5, 28, 12, 13, 2, 14, 5, 4]","[7, 6, 2, 9]"
53,18,2,"[14, 2, 20, 3, 47, 5, 60, 28, 2, 9, 107, 2, 68, 2, 3, 2, 13, 3]","[5, 5]"
58164,32,4,"[3, 3, 117, 3, 2, 45, 41, 2, 72, 3, 3, 8, 2, 16, 2, 4, 6, 15, 2, 8, 6, 37, 32, 21, 3, 71, 108, 112, 53, 70, 8, 8]","[5, 5, 5, 5]"
2754,40,0,"[2, 158, 4, 6, 4, 4, 14, 3, 101, 3, 12, 17, 20, 20, 10, 6, 26, 3, 16, 14, 8, 10, 10, 11, 6, 17, 25, 15, 5, 8, 1, 13, 1, 6, 4, 4, 17, 1, 3, 11]",[]
53570,24,5,"[1, 3, 80, 4, 8, 28, 3, 63, 3, 42, 210, 3, 70, 2, 55, 2, 75, 252, 19, 166, 1, 172, 86, 80]","[8, 3, 6, 4, 10]"
47745,15,2,"[67, 24, 31, 6, 40, 6, 37, 7, 35, 79, 7, 48, 65, 78, 4]","[6, 7]"
14047,28,2,"[2, 8, 67, 79, 19, 2, 27, 120, 97, 5, 79, 1, 3, 18, 3, 104, 2, 45, 3, 2, 88, 148, 8, 55, 46, 60, 64, 12]","[8, 7]"
34760,32,4,"[106, 12, 47, 98, 5, 90, 6, 27, 14, 41, 3, 24, 5, 11, 10, 24, 2, 18, 23, 16, 2, 53, 88, 3, 59, 89, 46, 57, 42, 121, 79, 19]","[9, 2, 6, 3]"
18593,31,0,"[8, 3, 50, 36, 14, 6, 2, 7, 3, 3, 2, 12, 12, 13, 16, 18, 13, 2, 21, 14, 14, 9, 68, 14, 58, 5, 87, 7, 14, 54, 45]",[]
59312,12,3,"[2, 8, 92, 5, 226, 5, 25, 2, 5, 81, 67, 5]","[11, 6, 4]"
23728,8,0,"[74, 4, 2, 1, 5, 1, 4, 3]",[]
38160,13,3,"[3, 234, 10, 3, 3, 4, 3, 4, 6, 106, 6, 35, 48]","[9, 7, 3]"
40193,8,0,"[63, 48, 39, 10, 0, 45, 14, 8]",[]
57484,21,1,"[3, 3, 4, 2, 5, 3, 7, 3, 19, 3, 5, 2, 13, 5, 8, 2, 21, 1, 8, 59, 6]",[3]
56027,36,0,"[28, 44, 8, 6, 14, 9, 5, 3, 5, 5, 4, 59, 4, 154, 5, 77, 78, 5, 80, 6, 11, 4, 7, 59, 135, 7, 10, 4, 18, 57, 75, 6, 10, 44, 4, 80]",[]
34253,62,1,"[10, 13, 154, 37, 14, 19, 10, 10, 168, 4, 5, 84, 3, 15, 49, 26, 6, 112, 3, 151, 5, 4, 3, 3, 17, 1, 4, 26, 68, 3, 17, 4, 85, 40, 39, 5, 3, 35, 85, 77, 9, 3, 67, 16, 2, 3, 8, 10, 4, 14, 6, 14, 5, 3, 41, 29, 27, 23, 25, 25, 31, 133]",[2]
1455,31,0,"[21, 52, 32, 11, 12, 11, 4, 36, 39, 18, 60, 21, 5, 1, 5, 4, 5, 8, 6, 10, 13, 7, 7, 2, 10, 3, 24, 30, 87, 3, 3]",[]
5878,6,0,"[15, 25, 40, 46, 28, 27]",[]
40130,14,1,"[3, 6, 20, 51, 2, 128, 2, 96, 5, 47, 13, 64, 9, 73]",[3]
44217,64,0,"[2, 2, 3, 123, 83, 4, 67, 1, 43, 1, 40, 2, 44, 2, 13, 1, 8, 4, 16, 3, 6, 7, 7, 1, 8, 2, 9, 21, 4, 17, 9, 13, 18, 12, 2, 2, 15, 20, 11, 5, 5, 8, 13, 7, 1, 12, 12, 2, 14, 21, 2, 1, 14, 1, 18, 1, 21, 1, 17, 2, 2, 14, 1, 8]",[]
22123,21,5,"[11, 9, 4, 20, 40, 24, 8, 45, 63, 1, 68, 1, 71, 1, 107, 11, 71, 16, 25, 123, 8]","[10, 5, 6, 11, 9]"
47085,45,1,"[5, 7, 25, 20, 20, 11, 19, 21, 22, 12, 23, 22, 19, 17, 22, 17, 18, 21, 21, 18, 3, 21, 4, 21, 23, 5, 5, 22, 28, 3, 25, 9, 25, 7, 28, 5, 22, 55, 21, 2, 96, 69, 10, 71, 43]",[8]
60308,15,3,"[16, 60, 12, 26, 1, 49, 8, 1, 93, 1, 18, 14, 6, 42, 68]","[6, 5, 3]"
31989,27,2,"[6, 3, 48, 18, 10, 3, 286, 5, 103, 96, 4, 92, 3, 6, 14, 8, 7, 5, 5, 14, 8, 7, 19, 10, 5, 19, 6]","[10, 4]"
14051,13,4,"[26, 11, 16, 6, 52, 2, 98, 2, 108, 2, 65, 10, 4]","[8, 10, 5, 5]"
12553,81,5,"[19, 17, 2, 3, 3, 3, 6, 15, 15, 5, 1, 3, 33, 16, 5, 7, 11, 13, 23, 75, 19, 3, 31, 93, 106, 143, 55, 2, 54, 1, 4, 23, 10, 3, 201, 2, 25, 4, 3, 7, 7, 5, 8, 43, 3, 2, 19, 17, 2, 3, 3, 7, 5, 13, 4, 2, 38, 14, 4, 10, 10, 4, 7, 7, 3, 97, 22, 39, 32, 2, 16, 86, 22, 130, 16, 32, 3, 3, 4, 6, 2]","[11, 2, 21, 8, 2]"
57355,14,2,"[5, 6, 6, 27, 2, 75, 3, 64, 24, 96, 19, 57, 19, 38]","[7, 4]"
13074,13,4,"[5, 85, 7, 45, 7, 89, 7, 73, 29, 37, 61, 34, 10]","[5, 4, 3, 2]"
31890,8,2,"[62, 2, 30, 4, 130, 1, 107, 46]","[10, 11]"
21218,20,5,"[2, 7, 90, 79, 1, 2, 69, 73, 2, 160, 194, 2, 36, 41, 59, 2, 82, 1, 24, 36]","[6, 6, 11, 11, 7]"
25433,14,0,"[2, 54, 12, 4, 7, 9, 5, 4, 5, 6, 7, 4, 9, 3]",[]
52665,37,1,"[2, 20, 4, 178, 2, 2, 14, 27, 60, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 7, 6, 17, 9, 9, 5]",[16]
50586,10,4,"[3, 5, 2, 71, 1, 56, 1, 11, 1, 56]","[3, 6, 2, 7]"
20221,7,1,"[12, 59, 65, 2, 96, 25, 27]",[7]
23814,18,2,"[14, 2, 22, 3, 47, 5, 62, 28, 2, 9, 107, 2, 36, 2, 13, 2, 8, 3]","[5, 3]"
35474,4,0,"[122, 6, 5, 4]",[]
57170,25,0,"[3, 7, 6, 17, 7, 2, 3, 4, 3, 2, 2, 4, 4, 3, 10, 4, 11, 6, 20, 19, 1, 83, 59, 45, 16]",[]
48371,14,3,"[2, 69, 1, 2, 267, 2, 401, 2, 180, 2, 82, 1, 24, 36]","[17, 21, 7]"
55570,4,1,"[53, 137, 6, 95]",[10]
58008,19,0,"[54, 50, 5, 28, 35, 29, 35, 36, 3, 2, 3, 2, 2, 2, 6, 3, 2, 50, 50]",[]
25529,7,3,"[54, 2, 139, 2, 136, 3, 64]","[7, 7, 5]"
30232,28,0,"[72, 4, 53, 2, 2, 5, 27, 9, 5, 13, 73, 28, 27, 101, 8, 3, 3, 2, 2, 5, 1, 2, 1, 2, 2, 1, 4, 3]",[]
12817,15,3,"[1, 39, 30, 6, 58, 1, 36, 1, 4, 8, 4, 38, 17, 3, 149]","[5, 4, 2]"
52956,41,0,"[43, 2, 3, 2, 3, 2, 8, 41, 2, 2, 27, 11, 12, 29, 25, 21, 16, 2, 7, 29, 6, 9, 8, 11, 31, 8, 32, 2, 65, 5, 5, 36, 7, 30, 3, 36, 15, 4, 81, 2, 29]",[]
41465,13,4,"[27, 3, 90, 3, 87, 3, 12, 11, 66, 8, 26, 44, 24]","[6, 2, 9, 4]"
8466,12,1,"[2, 107, 79, 87, 2, 46, 11, 1, 2, 60, 2, 51]",[8]
3873,59,0,"[2, 75, 52, 66, 5, 14, 16, 15, 5, 17, 7, 5, 5, 9, 16, 14, 10, 14, 16, 15, 7, 12, 9, 7, 7, 7, 6, 10, 19, 7, 12, 9, 6, 5, 5, 8, 10, 12, 23, 8, 10, 5, 3, 5, 10, 12, 5, 10, 9, 7, 7, 15, 5, 59, 13, 17, 56, 59, 3]",[]
58624,12,5,"[2, 16, 7, 46, 3, 84, 2, 218, 2, 140, 2, 41]","[9, 6, 14, 10, 3]"
53983,13,4,"[12, 2, 12, 2, 1, 40, 6, 57, 28, 10, 3, 48, 1]","[2, 5, 4, 4]"
59390,16,4,"[3, 47, 31, 24, 94, 5, 72, 5, 56, 4, 103, 56, 62, 5, 134, 3]","[4, 5, 6, 7]"
20643,11,4,"[41, 13, 2, 177, 1, 67, 1, 36, 3, 4, 66]","[10, 6, 2, 3]"
21620,8,2,"[2, 19, 102, 2, 1, 168, 3, 86]","[10, 7]"
34852,12,3,"[13, 26, 85, 48, 2, 69, 8, 85, 3, 19, 19, 31]","[6, 3, 2]"
40232,24,2,"[2, 7, 4, 1, 3, 46, 3, 44, 1, 3, 107, 3, 6, 3, 3, 8, 6, 56, 12, 3, 45, 3, 21, 17]","[8, 5]"
5167,22,2,"[2, 128, 40, 11, 95, 2, 54, 9, 89, 1, 9, 204, 3, 178, 2, 61, 33, 47, 63, 37, 16, 22]","[7, 12]"
43552,18,4,"[11, 7, 2, 40, 9, 43, 4, 60, 44, 6, 34, 5, 17, 3, 100, 8, 80, 22]","[13, 10, 5, 6]"
11270,50,2,"[27, 17, 72, 40, 19, 2, 86, 13, 21, 9, 20, 9, 8, 10, 12, 12, 8, 9, 11, 9, 9, 2, 11, 35, 7, 16, 9, 6, 11, 9, 6, 6, 11, 20, 4, 10, 64, 3, 18, 13, 16, 9, 6, 3, 22, 72, 8, 61, 45, 58]","[3, 4]"
4532,7,2,"[2, 12, 2, 62, 2, 11, 3]","[6, 2]"
3858,27,3,"[6, 6, 9, 31, 7, 5, 4, 5, 61, 117, 3, 53, 76, 19, 14, 25, 16, 5, 29, 21, 15, 32, 9, 47, 9, 10, 19]","[4, 6, 3]"
8534,8,1,"[2, 6, 35, 13, 8, 4, 3, 125]",[8]
5537,17,2,"[3, 6, 3, 21, 289, 3, 10, 3, 34, 3, 69, 5, 15, 19, 5, 8, 9]","[20, 6]"
56912,24,1,"[1, 26, 51, 68, 46, 1, 12, 10, 27, 16, 11, 19, 17, 10, 18, 16, 34, 23, 28, 24, 15, 21, 4, 7]",[4]
51108,18,3,"[2, 12, 3, 7, 3, 131, 3, 101, 5, 22, 83, 4, 50, 2, 2, 2, 3, 1]","[10, 4, 8]"
35466,17,0,"[2, 145, 2, 3, 22, 1, 2, 40, 21, 2, 57, 54, 60, 58, 2, 75, 100]",[]
31181,4,0,"[93, 101, 70, 2]",[]
14773,25,3,"[3, 161, 3, 190, 10, 109, 10, 45, 70, 6, 128, 3, 3, 1, 3, 4, 111, 2, 85, 4, 16, 6, 18, 3, 20]","[9, 7, 6]"
29366,18,2,"[25, 36, 24, 46, 16, 41, 21, 43, 30, 21, 35, 28, 44, 22, 40, 4, 10, 4]","[5, 5]"
34607,10,3,"[165, 5, 40, 178, 3, 186, 3, 34, 21, 111]","[10, 12, 4]"
7717,23,4,"[4, 5, 8, 5, 13, 3, 100, 4, 19, 18, 17, 2, 4, 42, 4, 67, 3, 57, 3, 39, 44, 32, 22]","[10, 5, 5, 4]"
35043,10,3,"[6, 43, 53, 2, 130, 2, 111, 2, 38, 7]","[8, 7, 4]"
58409,23,6,"[4, 57, 31, 24, 8, 1, 35, 11, 21, 9, 15, 1, 6, 1, 32, 1, 18, 66, 7, 57, 31, 16, 75]","[2, 3, 2, 5, 2, 4]"
4197,17,3,"[4, 6, 11, 3, 116, 2, 250, 2, 82, 197, 3, 2, 4, 4, 7, 2, 13]","[8, 12, 7]"
41281,28,2,"[85, 4, 125, 6, 5, 11, 6, 14, 7, 64, 87, 53, 71, 2, 133, 93, 3, 2, 2, 33, 24, 2, 114, 55, 81, 19, 13, 127]","[5, 2]"
22914,10,3,"[28, 2, 83, 2, 152, 3, 104, 5, 6, 124]","[8, 11, 6]"
47451,10,1,"[49, 8, 3, 4, 10, 7, 8, 2, 9, 36]",[5]
38063,20,3,"[9, 4, 4, 5, 6, 14, 3, 383, 10, 3, 3, 4, 3, 4, 6, 71, 6, 98, 48, 184]","[11, 6, 7]"
28312,1,0,[128],[]
1864,7,2,"[100, 8, 121, 7, 44, 3, 3]","[8, 5]"
30287,33,2,"[4, 34, 8, 128, 5, 75, 3, 3, 2, 11, 6, 6, 6, 4, 3, 4, 17, 16, 22, 6, 50, 33, 13, 4, 48, 4, 59, 54, 109, 3, 112, 44, 19]","[5, 6]"
12898,19,2,"[1, 11, 154, 4, 29, 175, 1, 9, 75, 11, 45, 5, 67, 41, 54, 37, 1, 7, 67]","[5, 4]"
37702,13,2,"[3, 193, 10, 3, 3, 4, 3, 4, 6, 15, 6, 146, 48]","[8, 8]"
29880,14,3,"[2, 72, 5, 45, 5, 58, 13, 2, 2, 2, 6, 6, 4, 5]","[4, 8, 4]"
54290,24,0,"[180, 63, 35, 6, 11, 4, 1, 4, 17, 27, 23, 22, 16, 18, 11, 5, 12, 9, 15, 17, 22, 8, 17, 18]",[]
30048,11,2,"[2, 10, 118, 3, 33, 2, 38, 2, 65, 13, 72]","[5, 8]"
9246,9,2,"[75, 3, 25, 3, 54, 6, 105, 1, 8]","[5, 11]"
14938,15,1,"[58, 19, 1, 13, 1, 20, 9, 14, 12, 1, 7, 10, 6, 8, 57]",[4]
36427,20,8,"[3, 57, 2, 160, 36, 52, 2, 55, 4, 64, 4, 23, 2, 68, 2, 125, 25, 3, 101, 60]","[13, 3, 6, 3, 2, 6, 2, 6]"
37571,19,2,"[5, 4, 5, 1, 35, 3, 48, 21, 3, 26, 52, 18, 7, 67, 34, 2, 39, 86, 17]","[6, 3]"
39766,30,2,"[1, 1, 48, 1, 31, 104, 21, 11, 14, 19, 7, 10, 12, 3, 25, 24, 40, 4, 60, 8, 102, 6, 12, 9, 96, 54, 41, 5, 49, 47]","[3, 5]"
31396,24,0,"[51, 33, 29, 6, 24, 5, 2, 2, 4, 11, 9, 5, 15, 10, 3, 3, 9, 2, 2, 9, 33, 46, 22, 15]",[]
47667,9,1,"[24, 11, 16, 81, 30, 13, 17, 51, 24]",[11]
32324,21,1,"[22, 18, 12, 20, 14, 23, 15, 20, 15, 17, 17, 20, 10, 2, 175, 17, 4, 10, 6, 19, 6]",[15]
56427,31,4,"[3, 3, 3, 14, 4, 10, 3, 3, 3, 4, 6, 67, 6, 7, 6, 22, 6, 3, 6, 56, 6, 75, 6, 108, 55, 4, 2, 7, 4, 6, 17]","[6, 2, 5, 2]"
15796,15,2,"[23, 3, 113, 3, 105, 3, 19, 2, 11, 2, 23, 86, 102, 1, 3]","[4, 15]"
9906,33,6,"[2, 202, 2, 98, 1, 687, 3, 35, 1, 46, 3, 70, 1, 4, 2, 3, 2, 1, 2, 34, 34, 10, 78, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1]","[4, 2, 19, 2, 5, 2]"
43205,8,1,"[63, 103, 10, 73, 52, 42, 45, 21]",[5]
23871,26,7,"[1, 87, 49, 2, 4, 105, 3, 54, 2, 45, 3, 19, 1, 52, 3, 88, 5, 118, 47, 2, 38, 190, 12, 67, 37, 3]","[8, 3, 3, 2, 4, 7, 8]"
12746,19,0,"[1, 443, 3, 157, 5, 5, 79, 16, 28, 2, 8, 4, 12, 15, 2, 8, 30, 65, 150]",[]
15786,14,3,"[6, 15, 62, 21, 5, 6, 131, 3, 47, 5, 52, 32, 22, 3]","[8, 5, 3]"
22813,12,1,"[14, 113, 2, 88, 4, 48, 1, 2, 10, 5, 17, 9]",[5]
53833,17,3,"[5, 10, 87, 9, 112, 2, 58, 6, 51, 3, 45, 83, 73, 40, 16, 12, 7]","[5, 3, 2]"
5947,7,2,"[107, 99, 9, 95, 10, 71, 3]","[6, 6]"
32997,14,3,"[2, 120, 29, 2, 65, 3, 127, 2, 58, 1, 117, 1, 5, 100]","[10, 5, 7]"
17268,16,5,"[2, 7, 78, 83, 1, 2, 75, 73, 2, 192, 220, 2, 82, 1, 24, 36]","[5, 5, 10, 10, 7]"
35188,17,4,"[7, 6, 8, 6, 13, 7, 5, 4, 8, 2, 77, 2, 45, 4, 32, 32, 13]","[2, 6, 5, 5]"
40205,15,1,"[2, 21, 2, 16, 46, 21, 20, 10, 12, 11, 23, 14, 8, 2, 12]",[8]
11694,30,5,"[3, 71, 40, 7, 30, 61, 92, 179, 2, 42, 32, 6, 4, 10, 14, 11, 2, 82, 2, 294, 1, 42, 5, 11, 1, 71, 1, 54, 1, 46]","[4, 5, 17, 5, 17]"
39003,69,0,"[4, 2, 92, 1, 38, 1, 4, 5, 12, 5, 6, 6, 13, 3, 4, 24, 56, 21, 31, 30, 10, 36, 29, 26, 28, 15, 7, 23, 12, 11, 1, 52, 5, 53, 66, 5, 7, 11, 9, 5, 8, 10, 2, 28, 2, 58, 3, 33, 4, 3, 3, 6, 4, 40, 27, 44, 111, 2, 3, 5, 3, 3, 5, 3, 2, 2, 4, 2, 8]",[]
4078,12,0,"[6, 2, 49, 17, 19, 7, 24, 24, 17, 22, 14, 16]",[]
4816,9,3,"[123, 101, 9, 110, 12, 89, 12, 48, 3]","[9, 9, 8]"
29433,19,4,"[2, 9, 2, 55, 50, 61, 3, 551, 2, 176, 2, 41, 2, 95, 3, 134, 156, 61, 6]","[26, 13, 3, 5]"
19777,18,2,"[14, 2, 21, 3, 47, 5, 60, 28, 2, 9, 107, 2, 68, 2, 3, 2, 13, 3]","[5, 5]"
16091,21,2,"[41, 3, 24, 22, 15, 5, 170, 15, 8, 40, 11, 303, 98, 60, 34, 5, 7, 17, 4, 3, 9]","[14, 17]"
9253,29,0,"[4, 50, 18, 6, 2, 7, 3, 3, 2, 12, 12, 13, 16, 18, 13, 2, 21, 14, 14, 9, 68, 12, 58, 5, 87, 7, 14, 54, 45]",[]
14758,13,3,"[4, 31, 32, 5, 18, 12, 45, 21, 3, 62, 2, 26, 26]","[6, 5, 5]"
35605,17,3,"[3, 2, 12, 12, 3, 40, 8, 213, 8, 3, 55, 4, 5, 110, 55, 49, 5]","[15, 7, 8]"
28508,14,2,"[4, 69, 2, 27, 4, 121, 1, 75, 2, 4, 26, 17, 82, 3]","[12, 10]"
46595,20,2,"[2, 69, 65, 3, 7, 23, 2, 1, 28, 1, 22, 1, 35, 1, 25, 1, 30, 19, 2, 12]","[9, 3]"
39916,18,4,"[24, 6, 3, 5, 3, 91, 3, 90, 3, 11, 10, 245, 11, 51, 8, 35, 44, 27]","[6, 2, 9, 5]"
6582,11,2,"[81, 26, 9, 52, 28, 116, 49, 44, 51, 99, 3]","[8, 11]"
55126,24,0,"[225, 7, 8, 11, 10, 9, 11, 16, 13, 13, 6, 5, 16, 15, 35, 2, 6, 7, 3, 34, 9, 68, 54, 52]",[]
24150,29,4,"[3, 2, 56, 2, 86, 22, 78, 2, 1, 2, 21, 8, 29, 57, 4, 25, 17, 7, 3, 4, 4, 13, 5, 5, 6, 2, 27, 3, 2]","[5, 4, 2, 3]"
1940,13,1,"[5, 10, 4, 8, 3, 50, 3, 2, 2, 2, 3, 3, 3]",[3]
54083,19,0,"[4, 20, 15, 37, 44, 62, 60, 3, 11, 7, 6, 3, 4, 7, 13, 29, 26, 19, 44]",[]
2213,17,0,"[4, 3, 8, 3, 6, 3, 9, 6, 2, 5, 1, 4, 5, 7, 6, 7, 9]",[]
16528,11,3,"[2, 4, 90, 2, 70, 36, 1, 55, 2, 15, 9]","[8, 8, 3]"
3769,12,3,"[6, 2, 83, 2, 26, 2, 92, 2, 62, 32, 3, 111]","[5, 8, 4]"
41350,29,0,"[1, 139, 112, 3, 15, 21, 21, 19, 25, 19, 20, 23, 23, 23, 16, 25, 2, 20, 17, 14, 9, 2, 10, 11, 9, 14, 62, 65, 150]",[]
49272,22,0,"[6, 49, 75, 77, 25, 11, 9, 7, 5, 15, 12, 3, 7, 8, 7, 9, 13, 26, 10, 15, 17, 1]",[]
41185,14,1,"[31, 7, 9, 41, 5, 2, 8, 9, 21, 7, 17, 3, 23, 45]",[2]
56106,11,3,"[6, 2, 11, 7, 5, 30, 1, 63, 1, 21, 3]","[3, 6, 4]"
27109,10,3,"[3, 2, 14, 116, 78, 7, 53, 3, 35, 4]","[2, 5, 4]"
60695,27,3,"[6, 2, 10, 75, 47, 7, 102, 3, 182, 7, 73, 3, 43, 3, 3, 1, 45, 9, 6, 3, 4, 13, 3, 10, 23, 68, 23]","[12, 5, 5]"
54542,23,0,"[25, 28, 11, 8, 30, 50, 74, 5, 3, 8, 4, 5, 3, 5, 5, 8, 39, 5, 4, 4, 7, 16, 32]",[]
51812,23,1,"[3, 5, 6, 6, 4, 1, 31, 101, 75, 1, 151, 1, 2, 25, 2, 62, 2, 257, 7, 12, 7, 12, 5]",[19]
11222,40,0,"[5, 7, 22, 20, 6, 21, 20, 20, 25, 20, 22, 2, 21, 20, 2, 19, 26, 21, 7, 23, 19, 24, 4, 24, 21, 4, 24, 24, 12, 23, 23, 14, 5, 22, 9, 11, 5, 22, 22, 21]",[]
24800,5,1,"[1, 131, 1, 20, 27]",[3]
16183,22,3,"[11, 4, 9, 4, 5, 7, 8, 4, 95, 4, 34, 5, 19, 16, 13, 12, 12, 37, 29, 72, 49, 3]","[7, 3, 2]"
2386,8,2,"[111, 125, 11, 106, 12, 75, 3, 3]","[6, 6]"
14775,11,2,"[2, 10, 118, 3, 33, 2, 38, 2, 65, 13, 72]","[5, 8]"
30304,18,2,"[2, 2, 19, 2, 301, 1, 5, 2, 8, 65, 1, 3, 2, 161, 11, 17, 1, 3]","[21, 10]"
42629,56,1,"[23, 3, 1, 3, 2, 1, 6, 1, 4, 32, 5, 7, 4, 10, 8, 4, 4, 4, 5, 6, 9, 6, 5, 6, 3, 2, 8, 84, 23, 10, 39, 9, 92, 7, 20, 23, 2, 3, 7, 2, 4, 6, 6, 4, 13, 45, 4, 6, 20, 5, 4, 40, 1, 6, 15, 26]",[3]
43773,14,5,"[2, 48, 3, 85, 3, 77, 2, 44, 51, 7, 43, 12, 34, 74]","[7, 4, 4, 6, 3]"
37297,6,2,"[2, 21, 9, 20, 2, 12]","[6, 4]"
17455,13,3,"[7, 3, 148, 4, 13, 202, 6, 107, 6, 37, 4, 8, 68]","[14, 10, 3]"
22879,8,0,"[110, 2, 18, 19, 20, 1, 8, 10]",[]
24989,52,3,"[98, 56, 1, 206, 1, 9, 62, 9, 17, 2, 10, 39, 3, 1, 5, 1, 5, 12, 1, 5, 17, 1, 5, 7, 1, 1, 4, 4, 1, 5, 4, 1, 9, 8, 1, 4, 5, 1, 6, 7, 3, 2, 11, 9, 8, 4, 74, 1, 2, 26, 2, 19]","[8, 6, 2]"
4457,12,3,"[15, 37, 6, 18, 6, 61, 2, 48, 61, 58, 51, 3]","[3, 7, 4]"
55490,33,0,"[2, 62, 2, 5, 16, 10, 14, 18, 5, 17, 19, 12, 9, 7, 7, 17, 19, 10, 10, 14, 15, 12, 12, 24, 4, 1, 23, 10, 16, 20, 7, 2, 12]",[]
56836,22,0,"[19, 8, 65, 9, 9, 11, 11, 13, 10, 2, 10, 11, 8, 12, 11, 4, 8, 9, 10, 12, 11, 4]",[]
54197,52,0,"[6, 50, 4, 4, 42, 12, 5, 2, 14, 7, 3, 3, 11, 69, 40, 88, 23, 5, 19, 45, 11, 34, 25, 16, 27, 8, 24, 7, 8, 6, 17, 13, 15, 6, 18, 10, 10, 15, 11, 7, 7, 11, 17, 18, 10, 10, 13, 29, 1, 18, 6, 3]",[]
45453,28,1,"[14, 34, 26, 31, 61, 5, 19, 18, 62, 28, 4, 21, 22, 20, 17, 38, 38, 27, 10, 8, 10, 3, 1, 3, 90, 54, 33, 41]",[5]
14078,13,4,"[26, 11, 16, 6, 52, 2, 98, 2, 108, 2, 65, 10, 4]","[8, 10, 5, 5]"
20453,19,3,"[90, 2, 17, 10, 20, 12, 30, 2, 57, 3, 115, 13, 4, 39, 1, 71, 66, 2, 3]","[3, 5, 4]"
4847,10,2,"[5, 1, 132, 1, 151, 1, 100, 83, 33, 21]","[12, 12]"
14432,16,1,"[1, 2, 5, 9, 49, 10, 3, 8, 10, 20, 11, 2, 2, 5, 3, 4]",[2]
9155,32,0,"[44, 70, 49, 2, 66, 2, 5, 33, 15, 6, 2, 3, 71, 3, 21, 24, 13, 14, 15, 18, 19, 10, 11, 13, 3, 8, 27, 4, 3, 124, 64, 2]",[]
19756,15,5,"[5, 54, 225, 4, 4, 24, 4, 94, 161, 7, 47, 3, 27, 23, 107]","[15, 2, 10, 9, 5]"
40446,33,5,"[4, 44, 38, 79, 36, 10, 5, 2, 23, 4, 41, 3, 11, 2, 21, 3, 25, 3, 6, 3, 134, 1, 138, 65, 3, 96, 46, 5, 2, 4, 22, 18, 16]","[4, 3, 3, 4, 5]"
54103,19,8,"[40, 2, 3, 42, 3, 42, 3, 37, 4, 36, 4, 35, 5, 42, 3, 36, 2, 153, 58]","[2, 2, 2, 2, 2, 2, 2, 7]"
48857,24,4,"[2, 27, 3, 66, 1, 43, 14, 37, 2, 7, 54, 5, 29, 2, 45, 2, 41, 2, 32, 5, 2, 65, 2, 49]","[3, 3, 3, 2]"
33202,9,3,"[28, 83, 5, 3, 99, 3, 155, 5, 280]","[6, 11, 11]"
32175,13,3,"[1, 4, 2, 63, 2, 83, 2, 11, 11, 2, 19, 2, 59]","[6, 2, 3]"
55764,20,4,"[13, 25, 45, 31, 4, 45, 8, 52, 13, 47, 6, 61, 35, 5, 45, 33, 6, 99, 151, 3]","[4, 12, 3, 5]"
34671,26,3,"[94, 7, 4, 8, 8, 6, 7, 18, 2, 19, 2, 12, 39, 2, 2, 32, 2, 7, 3, 7, 102, 5, 90, 85, 2, 36]","[4, 4, 4]"
35287,17,4,"[125, 3, 47, 57, 11, 6, 53, 5, 85, 11, 18, 8, 114, 3, 25, 33, 3]","[6, 10, 5, 7]"
800,13,3,"[33, 42, 88, 6, 44, 5, 114, 6, 75, 27, 51, 3, 3]","[4, 7, 9]"
60928,31,4,"[6, 6, 5, 2, 1, 7, 2, 2, 2, 3, 6, 56, 2, 7, 4, 4, 78, 8, 30, 50, 8, 39, 153, 8, 32, 67, 16, 1, 2, 20, 5]","[5, 10, 5, 5]"
8358,14,3,"[2, 107, 2, 47, 59, 2, 139, 1, 2, 55, 2, 5, 2, 51]","[6, 7, 3]"
24018,20,3,"[14, 2, 18, 4, 6, 3, 47, 5, 62, 28, 2, 9, 107, 2, 36, 2, 13, 2, 8, 3]","[3, 5, 3]"
32599,13,3,"[2, 4, 1, 4, 2, 52, 7, 67, 6, 71, 4, 57, 1]","[6, 8, 8]"
61016,12,3,"[9, 11, 42, 61, 21, 4, 47, 2, 21, 3, 26, 40]","[4, 3, 5]"
28884,56,0,"[3, 71, 5, 144, 11, 15, 12, 20, 6, 1, 12, 35, 15, 27, 8, 25, 12, 31, 27, 29, 23, 3, 1, 18, 22, 9, 8, 12, 11, 6, 12, 17, 1, 11, 16, 13, 1, 20, 6, 14, 13, 6, 58, 7, 76, 3, 6, 124, 10, 16, 8, 46, 46, 60, 141, 35]",[]
37390,11,2,"[2, 25, 2, 56, 37, 1, 92, 2, 17, 11, 3]","[4, 9]"
