id,paragraph_cnt,list_cnt,paragraph_lens,list_lens
21625,20,0,"[1, 40, 41, 25, 22, 33, 3, 31, 35, 10, 50, 17, 32, 26, 2, 43, 33, 29, 36, 16]",[]
22521,16,2,"[13, 3, 10, 3, 99, 3, 68, 3, 19, 8, 20, 5, 29, 14, 15, 22]","[9, 6]"
30183,14,0,"[4, 68, 21, 14, 36, 54, 4, 18, 23, 39, 7, 4, 5, 165]",[]
27763,16,3,"[4, 34, 50, 22, 43, 3, 2, 53, 6, 120, 1, 3, 93, 2, 22, 12]","[6, 4, 5]"
27792,9,1,"[4, 60, 117, 39, 3, 18, 140, 2, 11]",[6]
23242,25,2,"[3, 62, 37, 46, 21, 30, 11, 7, 42, 3, 25, 3, 27, 29, 18, 18, 33, 12, 4, 12, 46, 37, 3, 29, 34]","[5, 5]"
21292,18,0,"[1, 40, 41, 25, 22, 29, 3, 26, 35, 35, 37, 26, 19, 2, 36, 35, 36, 16]",[]
27505,19,0,"[3, 44, 21, 37, 54, 25, 3, 30, 31, 36, 17, 12, 3, 30, 13, 24, 5, 11, 7]",[]
29675,12,0,"[4, 24, 22, 4, 33, 7, 13, 5, 18, 38, 26, 16]",[]
25422,22,4,"[5, 32, 47, 3, 63, 2, 17, 17, 16, 2, 53, 7, 53, 4, 3, 15, 39, 22, 45, 19, 30, 5]","[4, 9, 6, 4]"
28858,22,0,"[4, 20, 43, 30, 4, 5, 18, 14, 8, 20, 4, 8, 9, 8, 15, 5, 21, 30, 4, 14, 20, 30]",[]
26798,20,0,"[5, 33, 20, 27, 3, 25, 18, 3, 29, 13, 22, 11, 3, 10, 4, 4, 29, 35, 2, 7]",[]
29627,23,5,"[5, 39, 24, 3, 50, 2, 20, 25, 5, 48, 2, 64, 7, 56, 4, 3, 15, 39, 22, 45, 19, 30, 5]","[4, 6, 9, 7, 4]"
31750,19,7,"[5, 21, 6, 35, 2, 3, 27, 4, 26, 2, 31, 2, 57, 27, 4, 4, 58, 7, 20]","[5, 3, 5, 3, 9, 2, 3]"
28141,12,3,"[5, 23, 8, 22, 2, 3, 4, 2, 47, 6, 4, 4]","[4, 9, 2]"
32128,30,0,"[4, 40, 3, 26, 37, 24, 29, 10, 13, 8, 23, 13, 15, 7, 22, 4, 41, 3, 14, 30, 5, 41, 22, 5, 14, 8, 27, 14, 8, 8]",[]
25795,30,0,"[3, 47, 14, 9, 5, 5, 16, 10, 4, 15, 3, 3, 28, 6, 5, 39, 34, 19, 4, 3, 6, 10, 7, 20, 13, 15, 12, 13, 6, 23]",[]
21013,20,0,"[4, 34, 5, 16, 8, 12, 9, 7, 12, 9, 17, 4, 5, 3, 4, 3, 3, 5, 34, 34]",[]
31094,19,0,"[4, 14, 3, 76, 3, 19, 11, 17, 6, 4, 8, 4, 16, 11, 5, 64, 28, 20, 13]",[]
25044,39,3,"[4, 11, 5, 30, 39, 7, 27, 36, 30, 29, 13, 3, 2, 31, 7, 19, 5, 5, 165, 9, 12, 1, 3, 27, 32, 9, 11, 1, 15, 12, 2, 2, 67, 4, 9, 5, 9, 13, 11]","[14, 4, 8]"
28184,11,0,"[4, 7, 8, 7, 4, 19, 2, 9, 15, 5, 50]",[]
21406,22,0,"[1, 40, 41, 25, 22, 32, 3, 34, 42, 22, 36, 29, 30, 29, 2, 24, 7, 13, 17, 14, 36, 16]",[]
25196,18,5,"[42, 23, 20, 13, 40, 39, 3, 22, 30, 25, 13, 7, 6, 44, 16, 11, 104, 13]","[4, 5, 4, 5, 5]"
23460,12,0,"[36, 3, 20, 12, 4, 15, 11, 22, 2, 14, 15, 22]",[]
24856,11,0,"[33, 25, 19, 21, 9, 5, 41, 8, 14, 15, 22]",[]
29008,30,0,"[4, 40, 3, 26, 37, 24, 29, 10, 13, 8, 23, 13, 15, 7, 22, 4, 41, 3, 14, 30, 5, 41, 22, 5, 14, 8, 27, 14, 8, 8]",[]
25297,33,0,"[4, 11, 6, 6, 3, 11, 24, 10, 18, 20, 7, 8, 11, 9, 4, 40, 48, 21, 6, 6, 6, 30, 5, 11, 9, 10, 31, 22, 39, 5, 7, 26, 20]",[]
30629,7,0,"[4, 108, 63, 4, 63, 5, 66]",[]
27534,7,0,"[3, 33, 7, 12, 2, 4, 3]",[]
25833,6,2,"[18, 4, 6, 28, 13, 16]","[3, 2]"
27072,17,0,"[4, 32, 3, 7, 4, 4, 4, 4, 9, 3, 3, 5, 9, 29, 8, 41, 63]",[]
24475,30,0,"[4, 40, 3, 26, 37, 24, 29, 10, 13, 8, 23, 13, 15, 7, 22, 4, 41, 3, 14, 30, 5, 41, 22, 5, 14, 8, 27, 14, 8, 8]",[]
22331,32,0,"[3, 5, 32, 25, 36, 47, 8, 2, 17, 12, 13, 2, 7, 9, 8, 13, 7, 13, 15, 15, 8, 16, 10, 16, 12, 15, 3, 43, 37, 3, 42, 34]",[]
28520,34,0,"[5, 1, 5, 1, 4, 30, 24, 13, 17, 10, 21, 10, 13, 15, 23, 20, 2, 29, 19, 36, 3, 7, 14, 12, 9, 11, 1, 8, 38, 5, 6, 15, 15, 14]",[]
32820,12,1,"[4, 89, 65, 12, 3, 35, 6, 108, 1, 13, 23, 17]",[7]
27089,22,0,"[4, 16, 30, 3, 4, 3, 4, 4, 4, 6, 3, 6, 4, 18, 15, 20, 5, 9, 29, 8, 41, 63]",[]
28795,4,0,"[101, 87, 110, 4]",[]
27207,38,1,"[5, 16, 16, 14, 14, 16, 13, 13, 11, 5, 14, 7, 11, 16, 16, 2, 2, 18, 13, 13, 9, 4, 6, 5, 5, 5, 8, 19, 13, 15, 17, 4, 2, 59, 10, 4, 4, 19]",[9]
21584,56,2,"[3, 3, 10, 1, 7, 3, 3, 5, 2, 3, 3, 1, 8, 3, 4, 3, 79, 14, 124, 2, 87, 2, 5, 15, 5, 18, 21, 2, 4, 2, 7, 4, 8, 14, 15, 12, 8, 7, 19, 25, 18, 13, 2, 9, 8, 8, 27, 15, 8, 3, 3, 10, 5, 9, 3, 5]","[6, 6]"
32582,10,1,"[2, 27, 6, 100, 13, 11, 2, 15, 18, 16]",[3]
26896,15,0,"[32, 12, 26, 7, 27, 18, 21, 20, 12, 19, 38, 2, 14, 15, 22]",[]
23838,8,0,"[20, 73, 41, 24, 13, 14, 15, 22]",[]
28054,34,0,"[4, 18, 58, 4, 20, 15, 3, 19, 23, 14, 12, 9, 10, 15, 3, 18, 8, 10, 23, 11, 4, 4, 11, 16, 39, 13, 4, 18, 8, 10, 23, 11, 5, 52]",[]
27440,21,4,"[5, 16, 9, 11, 69, 2, 22, 2, 40, 1, 20, 10, 2, 13, 10, 2, 51, 40, 4, 7, 39]","[6, 5, 9, 5]"
27711,30,0,"[10, 28, 20, 9, 8, 3, 9, 13, 21, 9, 17, 6, 5, 9, 9, 8, 8, 11, 10, 17, 7, 2, 4, 14, 49, 11, 8, 14, 15, 22]",[]
26954,16,1,"[32, 26, 3, 11, 16, 11, 3, 6, 12, 21, 8, 47, 16, 2, 14, 15]",[2]
22923,62,0,"[4, 2, 132, 16, 6, 3, 3, 15, 2, 1, 3, 8, 2, 1, 3, 2, 5, 43, 48, 65, 10, 11, 36, 15, 3, 13, 15, 22, 23, 3, 9, 25, 20, 11, 10, 40, 19, 8, 10, 20, 12, 20, 15, 3, 48, 7, 6, 10, 7, 25, 5, 4, 3, 3, 10, 1, 1, 2, 6, 5, 6, 7]",[]
23397,17,0,"[17, 32, 64, 13, 14, 12, 17, 14, 21, 17, 3, 39, 11, 43, 14, 15, 22]",[]
25278,31,1,"[5, 36, 25, 7, 29, 11, 27, 22, 39, 36, 16, 2, 6, 43, 17, 16, 16, 16, 11, 2, 49, 11, 6, 11, 5, 30, 17, 3, 4, 7, 128]",[9]
27149,12,0,"[4, 20, 26, 4, 22, 6, 21, 5, 15, 21, 28, 13]",[]
22942,27,2,"[56, 7, 44, 28, 14, 61, 1, 5, 26, 20, 12, 3, 10, 4, 21, 16, 9, 13, 33, 5, 10, 10, 2, 6, 1, 6, 1]","[7, 3]"
25418,23,6,"[5, 20, 9, 28, 42, 2, 21, 2, 49, 80, 4, 8, 57, 33, 2, 64, 34, 4, 8, 4, 23, 12, 28]","[8, 7, 8, 4, 9, 5]"
28671,20,1,"[4, 13, 50, 2, 58, 18, 4, 5, 32, 32, 23, 6, 136, 6, 41, 26, 5, 25, 27, 30]",[3]
25562,17,4,"[5, 10, 63, 63, 2, 87, 3, 68, 4, 42, 31, 23, 2, 2, 53, 4, 3]","[5, 6, 4, 9]"
24547,21,1,"[5, 45, 8, 3, 13, 5, 18, 3, 9, 2, 47, 29, 73, 10, 2, 68, 4, 3, 45, 29, 58]",[9]
23741,29,0,"[3, 30, 44, 44, 22, 15, 37, 2, 3, 3, 30, 13, 27, 3, 3, 11, 15, 11, 6, 12, 2, 6, 5, 7, 4, 7, 3, 4, 8]",[]
25544,19,4,"[5, 6, 47, 4, 54, 5, 70, 4, 66, 2, 54, 2, 49, 4, 4, 36, 22, 6, 3]","[5, 5, 5, 9]"
20903,19,1,"[4, 8, 31, 6, 65, 19, 13, 4, 2, 39, 22, 14, 145, 35, 26, 5, 25, 27, 30]",[3]
20900,20,1,"[4, 13, 50, 2, 58, 18, 4, 5, 32, 32, 23, 6, 143, 6, 41, 26, 5, 28, 27, 30]",[3]
32747,24,0,"[3, 35, 2, 25, 23, 55, 3, 8, 27, 9, 10, 3, 12, 12, 6, 4, 3, 11, 4, 3, 15, 4, 5, 9]",[]
28299,19,1,"[5, 26, 2, 6, 2, 4, 4, 5, 5, 5, 2, 7, 9, 2, 53, 4, 3, 17, 49]",[9]
26643,21,1,"[1, 40, 41, 25, 22, 28, 3, 27, 33, 35, 16, 36, 25, 21, 2, 9, 68, 35, 18, 36, 16]",[9]
28536,34,0,"[5, 1, 5, 1, 4, 4, 66, 22, 3, 17, 10, 14, 27, 15, 2, 25, 8, 19, 10, 3, 10, 7, 14, 12, 9, 11, 1, 6, 38, 5, 6, 16, 13, 15]",[]
27600,15,0,"[19, 3, 13, 10, 5, 18, 11, 16, 7, 23, 10, 14, 14, 15, 22]",[]
27970,15,0,"[4, 17, 21, 36, 70, 20, 4, 21, 9, 45, 22, 5, 44, 35, 26]",[]
29233,13,2,"[5, 95, 80, 29, 2, 200, 4, 65, 2, 42, 4, 6, 72]","[4, 9]"
25375,21,0,"[4, 24, 29, 33, 34, 6, 16, 13, 10, 12, 10, 14, 4, 4, 24, 62, 25, 11, 5, 45, 78]",[]
22578,13,0,"[4, 60, 102, 24, 3, 87, 1, 102, 22, 12, 16, 2, 6]",[]
31689,41,0,"[4, 44, 11, 12, 15, 5, 15, 16, 5, 18, 1, 11, 6, 13, 10, 13, 15, 8, 5, 2, 13, 2, 10, 4, 34, 8, 9, 14, 5, 6, 6, 8, 4, 3, 7, 14, 12, 9, 11, 5, 33]",[]
29027,15,0,"[4, 28, 47, 17, 24, 23, 21, 37, 4, 23, 26, 27, 5, 45, 72]",[]
28037,22,1,"[5, 17, 3, 26, 13, 14, 11, 6, 7, 2, 9, 20, 24, 2, 76, 2, 4, 2, 3, 4, 2, 51]",[9]
31237,17,1,"[4, 32, 4, 26, 6, 57, 4, 3, 36, 17, 14, 4, 16, 11, 3, 5, 25]",[4]
26897,16,2,"[42, 12, 3, 66, 28, 3, 47, 6, 16, 4, 38, 60, 20, 14, 15, 22]","[6, 3]"
20850,16,0,"[9, 11, 14, 9, 104, 7, 18, 35, 8, 12, 11, 32, 34, 12, 3, 9]",[]
29957,17,4,"[5, 31, 100, 3, 25, 26, 2, 2, 49, 3, 5, 2, 53, 4, 5, 14, 31]","[4, 5, 7, 9]"
29942,16,0,"[4, 33, 4, 5, 5, 12, 10, 6, 6, 4, 51, 5, 18, 38, 26, 16]",[]
30819,22,0,"[4, 35, 55, 3, 10, 11, 8, 13, 15, 4, 11, 7, 7, 20, 7, 14, 15, 49, 5, 42, 67, 73]",[]
30700,38,2,"[5, 16, 12, 12, 4, 187, 24, 2, 3, 13, 26, 23, 25, 30, 7, 29, 29, 28, 54, 2, 84, 8, 17, 33, 42, 40, 43, 36, 4, 2, 7, 36, 30, 71, 6, 89, 3, 48]","[7, 9]"
32437,18,0,"[15, 4, 5, 12, 5, 3, 11, 13, 6, 4, 5, 6, 7, 9, 4, 2, 21, 29]",[]
30479,17,0,"[3, 26, 5, 3, 7, 14, 6, 3, 4, 3, 4, 15, 3, 15, 13, 23, 12]",[]
31311,12,0,"[20, 26, 26, 5, 15, 22, 113, 11, 5, 14, 15, 22]",[]
22723,19,1,"[4, 7, 55, 5, 36, 4, 5, 40, 47, 14, 6, 141, 6, 41, 26, 5, 27, 27, 30]",[3]
32535,10,1,"[46, 34, 32, 25, 31, 7, 10, 57, 29, 11]",[6]
28259,16,0,"[4, 25, 3, 16, 9, 9, 5, 6, 12, 7, 7, 4, 46, 37, 5, 54]",[]
25485,15,0,"[4, 20, 6, 9, 7, 5, 4, 5, 4, 50, 56, 5, 5, 45, 71]",[]
29872,14,3,"[5, 19, 13, 48, 13, 6, 2, 37, 2, 45, 4, 3, 56, 81]","[6, 3, 9]"
32847,49,0,"[2, 8, 66, 79, 19, 2, 15, 72, 22, 11, 12, 30, 12, 9, 9, 30, 21, 27, 20, 17, 1, 3, 24, 31, 14, 12, 17, 19, 14, 9, 9, 2, 29, 23, 24, 18, 15, 24, 32, 2, 3, 2, 148, 8, 55, 46, 60, 64, 12]",[]
32010,21,0,"[9, 4, 17, 26, 10, 19, 15, 27, 10, 11, 18, 14, 8, 4, 7, 16, 4, 3, 11, 12, 2]",[]
20877,36,2,"[5, 34, 19, 27, 8, 16, 67, 19, 2, 15, 5, 72, 4, 21, 8, 5, 14, 13, 12, 2, 3, 26, 24, 60, 13, 2, 54, 4, 9, 10, 34, 19, 35, 26, 4, 28]","[7, 9]"
28061,22,0,"[4, 17, 14, 16, 9, 19, 5, 4, 22, 4, 6, 9, 10, 12, 4, 12, 5, 8, 5, 33, 20, 26]",[]
24207,25,1,"[4, 38, 46, 6, 18, 16, 3, 17, 81, 2, 21, 19, 11, 6, 12, 1, 21, 26, 12, 11, 24, 12, 9, 2, 9]",[6]
24121,15,1,"[18, 13, 13, 24, 41, 5, 11, 21, 4, 3, 17, 6, 14, 15, 22]",[4]
21996,19,0,"[1, 40, 41, 25, 22, 28, 3, 22, 53, 24, 20, 57, 2, 7, 31, 20, 32, 36, 16]",[]
30452,32,2,"[4, 10, 18, 12, 35, 17, 16, 8, 3, 18, 38, 7, 27, 7, 23, 16, 10, 1, 29, 10, 13, 12, 14, 2, 4, 4, 2, 3, 3, 7, 11, 6]","[5, 4]"
23373,33,0,"[23, 5, 2, 6, 5, 6, 7, 8, 10, 8, 8, 13, 3, 9, 8, 8, 11, 10, 17, 7, 78, 6, 13, 11, 12, 4, 2, 3, 60, 14, 14, 15, 22]",[]
25298,17,3,"[5, 26, 10, 109, 2, 3, 29, 24, 14, 2, 58, 2, 2, 4, 3, 5, 80]","[7, 3, 9]"
32614,12,0,"[2, 19, 8, 10, 9, 3, 7, 5, 8, 2, 33, 16]",[]
24142,16,0,"[41, 28, 30, 3, 35, 17, 17, 17, 4, 17, 11, 18, 27, 14, 15, 22]",[]
29023,9,2,"[5, 9, 40, 2, 22, 2, 78, 4, 2]","[6, 9]"
28245,34,0,"[4, 87, 11, 13, 3, 7, 4, 9, 7, 3, 8, 4, 2, 4, 9, 3, 8, 9, 8, 12, 18, 4, 16, 23, 29, 13, 3, 4, 14, 12, 9, 11, 5, 33]",[]
26816,20,0,"[5, 33, 20, 26, 3, 30, 14, 3, 11, 10, 7, 8, 3, 4, 4, 9, 29, 12, 2, 8]",[]
27282,15,2,"[5, 13, 103, 2, 29, 27, 20, 2, 48, 4, 4, 36, 22, 6, 3]","[5, 9]"
23882,44,0,"[1, 1, 5, 1, 4, 4, 4, 20, 33, 19, 34, 12, 11, 7, 9, 10, 21, 9, 11, 14, 11, 13, 18, 13, 13, 12, 11, 5, 2, 18, 5, 7, 12, 12, 9, 11, 1, 6, 38, 5, 6, 18, 15, 20]",[]
27349,20,0,"[4, 20, 68, 3, 33, 18, 15, 24, 15, 4, 5, 16, 6, 11, 13, 15, 5, 23, 11, 12]",[]
26005,37,0,"[11, 23, 29, 3, 4, 4, 4, 4, 2, 2, 5, 7, 3, 5, 9, 15, 5, 7, 15, 9, 10, 8, 16, 10, 17, 7, 24, 12, 25, 3, 11, 10, 9, 37, 14, 15, 22]",[]
30703,18,0,"[4, 19, 3, 4, 4, 8, 4, 6, 4, 16, 12, 13, 14, 49, 5, 42, 67, 73]",[]
26806,8,0,"[18, 3, 10, 4, 4, 4, 7, 7]",[]
21060,29,2,"[5, 75, 16, 19, 4, 8, 6, 10, 4, 6, 6, 2, 3, 8, 27, 14, 15, 15, 15, 2, 49, 1, 1, 2, 2, 7, 4, 6, 7]","[5, 9]"
25123,7,2,"[58, 2, 73, 2, 47, 50, 14]","[6, 5]"
32261,22,1,"[5, 22, 10, 9, 5, 6, 8, 7, 10, 7, 41, 2, 81, 2, 58, 18, 11, 15, 4, 3, 23, 25]",[9]
24208,25,1,"[4, 45, 46, 20, 35, 3, 17, 70, 21, 19, 11, 6, 5, 1, 7, 18, 30, 11, 12, 7, 11, 24, 12, 2, 9]",[8]
21174,20,0,"[1, 40, 41, 25, 22, 31, 3, 31, 35, 10, 50, 17, 32, 26, 2, 43, 33, 29, 36, 16]",[]
26302,15,2,"[5, 63, 18, 23, 2, 16, 15, 2, 49, 4, 5, 8, 15, 19, 38]","[4, 9]"
24376,13,3,"[5, 22, 8, 72, 2, 3, 8, 5, 2, 50, 8, 4, 4]","[4, 9, 3]"
25098,20,1,"[4, 13, 50, 2, 58, 18, 4, 5, 32, 32, 23, 6, 142, 6, 41, 26, 5, 26, 27, 30]",[7]
20984,16,0,"[4, 24, 2, 14, 9, 4, 28, 6, 16, 4, 13, 12, 30, 5, 34, 34]",[]
22991,12,1,"[4, 28, 25, 5, 17, 20, 5, 2, 5, 29, 8, 15]",[5]
32563,7,3,"[2, 2, 45, 2, 65, 2, 43]","[5, 5, 10]"
21147,70,6,"[3, 3, 9, 1, 7, 3, 3, 5, 2, 3, 10, 1, 8, 3, 4, 3, 1, 134, 50, 4, 25, 2, 2, 19, 11, 5, 4, 4, 55, 6, 15, 7, 93, 14, 89, 2, 22, 2, 3, 7, 4, 9, 5, 3, 5, 2, 21, 7, 10, 11, 11, 3, 5, 5, 14, 2, 2, 4, 2, 6, 2, 3, 3, 10, 1, 2, 5, 8, 3, 8]","[4, 6, 2, 11, 5, 2]"
22192,12,0,"[2, 109, 2, 2, 70, 2, 22, 58, 27, 4, 28, 62]",[]
24206,22,1,"[4, 44, 7, 14, 108, 41, 3, 46, 11, 35, 20, 24, 42, 1, 21, 26, 12, 11, 24, 12, 2, 9]",[7]
26441,38,1,"[5, 20, 7, 28, 5, 8, 10, 10, 10, 8, 36, 2, 47, 17, 17, 25, 17, 4, 8, 18, 10, 12, 17, 33, 2, 49, 3, 4, 8, 15, 10, 3, 4, 8, 4, 23, 12, 28]",[9]
22814,21,5,"[21, 17, 101, 10, 13, 6, 40, 8, 68, 13, 5, 4, 2, 39, 4, 6, 3, 5, 3, 13, 5]","[6, 4, 4, 6, 4]"
26567,26,0,"[3, 23, 18, 10, 5, 8, 24, 16, 10, 9, 15, 9, 4, 9, 2, 7, 26, 11, 15, 3, 16, 14, 12, 16, 15, 12]",[]
21461,18,0,"[1, 40, 41, 25, 22, 32, 3, 26, 35, 35, 37, 26, 19, 2, 36, 35, 36, 16]",[]
30632,33,1,"[5, 15, 23, 10, 43, 14, 13, 2, 24, 20, 2, 56, 2, 2, 3, 3, 5, 4, 5, 30, 38, 29, 3, 3, 4, 4, 4, 3, 3, 3, 16, 21, 16]",[9]
23328,21,0,"[2, 3, 22, 2, 4, 9, 3, 1, 5, 11, 5, 3, 28, 2, 5, 14, 2, 2, 2, 2, 2]",[]
21049,14,0,"[1, 3, 7, 8, 31, 5, 16, 25, 11, 14, 6, 49, 25, 21]",[]
29963,25,0,"[4, 31, 14, 15, 3, 4, 9, 8, 5, 10, 12, 4, 18, 6, 4, 25, 10, 15, 21, 5, 5, 6, 27, 21, 18]",[]
21900,13,0,"[3, 8, 23, 5, 10, 6, 9, 13, 15, 3, 4, 1, 12]",[]
29856,15,0,"[4, 46, 5, 44, 3, 16, 19, 20, 26, 17, 4, 3, 25, 5, 133]",[]
30126,29,0,"[4, 5, 89, 5, 11, 10, 10, 8, 3, 12, 10, 14, 6, 13, 7, 7, 17, 20, 6, 4, 20, 20, 5, 6, 4, 18, 70, 5, 37]",[]
24806,12,0,"[31, 3, 15, 6, 7, 5, 3, 12, 3, 12, 16, 8]",[]
23307,20,0,"[2, 3, 19, 19, 12, 15, 16, 18, 27, 11, 28, 19, 17, 9, 11, 7, 14, 2, 17, 16]",[]
25337,14,3,"[5, 61, 3, 30, 6, 189, 2, 38, 31, 25, 2, 67, 4, 2]","[7, 5, 9]"
27046,20,1,"[4, 7, 39, 6, 41, 17, 33, 4, 2, 28, 24, 5, 142, 3, 55, 26, 5, 29, 27, 30]",[3]
24555,15,0,"[4, 5, 20, 12, 16, 18, 5, 17, 9, 10, 4, 28, 17, 5, 23]",[]
27547,24,0,"[14, 23, 22, 3, 16, 23, 14, 11, 4, 14, 7, 6, 9, 6, 6, 5, 2, 4, 2, 9, 7, 14, 15, 22]",[]
25385,16,0,"[4, 30, 12, 13, 17, 11, 14, 13, 3, 4, 38, 22, 29, 5, 45, 71]",[]
30249,19,1,"[4, 9, 23, 7, 62, 29, 4, 11, 54, 22, 9, 143, 27, 26, 5, 20, 25, 27, 30]",[3]
22229,41,0,"[1, 1, 5, 1, 4, 4, 38, 10, 18, 23, 11, 11, 23, 11, 18, 19, 24, 22, 4, 2, 22, 15, 23, 10, 13, 12, 24, 3, 7, 14, 12, 9, 11, 1, 8, 38, 5, 6, 20, 15, 14]",[]
24125,23,0,"[32, 50, 18, 8, 16, 19, 16, 3, 23, 15, 18, 16, 22, 48, 16, 5, 94, 15, 14, 6, 14, 15, 22]",[]
26626,20,0,"[1, 40, 41, 25, 22, 31, 3, 31, 35, 10, 50, 17, 32, 26, 2, 43, 33, 29, 36, 16]",[]
31643,28,0,"[4, 41, 46, 7, 12, 24, 13, 16, 21, 16, 11, 12, 17, 14, 15, 4, 4, 34, 15, 37, 20, 3, 2, 3, 5, 2, 5, 33]",[]
21878,18,0,"[1, 96, 18, 34, 9, 6, 13, 15, 6, 29, 26, 6, 9, 3, 14, 13, 43, 8]",[]
27589,35,0,"[1, 1, 5, 1, 4, 68, 9, 13, 23, 16, 10, 18, 16, 13, 19, 16, 10, 4, 29, 2, 39, 41, 6, 3, 4, 4, 3, 1, 6, 38, 5, 6, 19, 20, 19]",[]
32223,30,3,"[5, 20, 28, 3, 172, 2, 105, 36, 26, 2, 53, 2, 17, 41, 26, 9, 4, 2, 12, 34, 9, 8, 8, 13, 5, 29, 38, 38, 38, 17]","[10, 7, 9]"
29649,15,3,"[4, 41, 45, 3, 63, 10, 72, 7, 2, 34, 25, 14, 4, 37, 11]","[5, 5, 10]"
22364,26,0,"[3, 58, 3, 38, 3, 14, 25, 14, 6, 6, 16, 3, 10, 8, 13, 13, 2, 8, 4, 9, 12, 3, 44, 38, 14, 25]",[]
23023,14,0,"[2, 3, 4, 12, 9, 15, 11, 10, 6, 9, 15, 2, 13, 7]",[]
22734,20,4,"[5, 22, 16, 3, 22, 38, 27, 2, 3, 24, 2, 93, 3, 36, 4, 8, 28, 42, 23, 24]","[4, 5, 10, 6]"
21700,32,1,"[4, 10, 9, 9, 12, 11, 5, 11, 11, 12, 3, 4, 6, 14, 12, 8, 6, 7, 10, 6, 4, 17, 10, 12, 7, 7, 2, 2, 5, 11, 5, 33]",[6]
29212,19,1,"[4, 8, 31, 6, 65, 19, 13, 4, 2, 39, 22, 14, 139, 35, 26, 5, 25, 27, 30]",[3]
25447,15,0,"[4, 31, 22, 5, 3, 9, 12, 9, 21, 4, 17, 27, 5, 24, 14]",[]
23875,35,0,"[1, 1, 5, 1, 4, 4, 26, 7, 15, 9, 13, 4, 2, 9, 4, 12, 36, 8, 9, 2, 24, 3, 7, 14, 12, 9, 11, 1, 6, 38, 5, 6, 15, 15, 20]",[]
27521,24,0,"[3, 44, 21, 37, 54, 25, 3, 26, 62, 18, 9, 11, 15, 5, 11, 10, 7, 8, 7, 4, 16, 3, 32, 34]",[]
28542,33,0,"[127, 4, 10, 6, 6, 11, 13, 3, 18, 12, 7, 14, 9, 8, 11, 3, 4, 14, 15, 22, 2, 5, 4, 2, 2, 3, 3, 1, 8, 2, 1, 4, 14]",[]
32731,4,1,"[5, 29, 2, 33]",[8]
21466,16,2,"[6, 15, 27, 12, 66, 6, 41, 21, 82, 8, 8, 4, 6, 5, 65, 20]","[6, 9]"
28386,15,0,"[1, 8, 3, 2, 40, 5, 9, 4, 6, 23, 6, 39, 32, 33, 20]",[]
30866,20,1,"[4, 7, 37, 6, 41, 17, 33, 4, 2, 28, 24, 5, 142, 3, 55, 26, 5, 26, 27, 30]",[3]
25842,6,0,"[12, 6, 14, 7, 13, 10]",[]
22809,6,0,"[4, 182, 5, 167, 5, 97]",[]
22832,17,0,"[3, 37, 54, 44, 23, 6, 3, 55, 65, 90, 33, 3, 21, 53, 18, 3, 9]",[]
26918,18,4,"[25, 3, 69, 3, 42, 3, 4, 3, 3, 12, 3, 7, 21, 7, 5, 14, 15, 22]","[16, 5, 2, 4]"
27742,28,0,"[25, 22, 10, 8, 6, 9, 14, 13, 4, 20, 15, 3, 4, 12, 3, 9, 8, 8, 11, 10, 17, 7, 33, 7, 8, 14, 15, 22]",[]
26924,14,1,"[15, 6, 9, 7, 4, 64, 10, 27, 19, 9, 20, 14, 15, 22]",[3]
25087,12,0,"[4, 13, 27, 30, 4, 16, 6, 5, 60, 35, 51, 48]",[]
28502,30,4,"[6, 18, 14, 18, 15, 192, 6, 21, 87, 6, 26, 4, 8, 36, 5, 1, 27, 41, 28, 34, 19, 6, 8, 43, 47, 16, 31, 5, 14, 20]","[4, 3, 2, 3]"
26002,19,3,"[22, 39, 5, 3, 2, 78, 3, 115, 28, 7, 38, 43, 22, 37, 39, 32, 14, 15, 22]","[6, 6, 2]"
28320,24,4,"[5, 31, 59, 21, 2, 121, 2, 62, 3, 3, 6, 8, 4, 2, 59, 16, 20, 17, 24, 4, 9, 33, 111, 51]","[10, 2, 6, 9]"
23929,18,1,"[4, 29, 8, 12, 5, 8, 5, 5, 5, 4, 6, 16, 4, 3, 2, 9, 5, 6]",[5]
31074,15,0,"[4, 24, 5, 19, 10, 15, 9, 12, 9, 7, 28, 4, 5, 5, 56]",[]
23154,24,0,"[4, 3, 19, 14, 9, 11, 7, 7, 11, 7, 3, 14, 10, 6, 3, 19, 2, 13, 18, 14, 13, 9, 18, 4]",[]
30994,23,0,"[4, 13, 28, 14, 9, 4, 4, 11, 4, 7, 8, 9, 11, 6, 19, 16, 4, 48, 19, 5, 33, 20, 26]",[]
22508,19,0,"[24, 22, 4, 27, 30, 11, 35, 3, 34, 31, 34, 7, 18, 23, 24, 2, 14, 15, 22]",[]
32237,21,0,"[2, 12, 6, 6, 16, 10, 5, 7, 6, 19, 10, 6, 29, 19, 13, 2, 15, 8, 4, 6, 5]",[]
30487,29,4,"[6, 44, 71, 18, 54, 20, 58, 3, 1, 15, 15, 2, 2, 1, 49, 2, 11, 21, 35, 20, 25, 2, 2, 80, 1, 40, 10, 5, 29]","[3, 5, 8, 8]"
26641,20,0,"[1, 40, 41, 25, 22, 29, 3, 31, 35, 10, 50, 17, 32, 26, 2, 43, 33, 29, 36, 16]",[]
